run_id,model_name,dataset_name,subset_scope,seed,block,pair_id,row_id,source,signal_builder,config_name,method_family,classifier,sequence_model,learning_rate,max_epochs,patience,transform,feature_protocol,wavelet,level,window_strategy,window_size,stride,mode,cwt_scales,train_samples,val_samples,test_samples,train_pos,val_pos,test_pos,feature_shape,feature_seconds,train_eval_seconds,total_seconds,best_epoch,best_validation_pr_auc,epochs_ran,early_stopped,converged,max_epoch_reached,pr_auc,test_pr_auc,average_precision,test_average_precision,roc_auc,test_roc_auc,best_val_threshold,test_f1,test_precision,test_recall,balanced_accuracy,tpr_at_1pct_fpr,fpr_at_95pct_tpr,status,failure_reason,yes_no_trace_source,window_mode,threshold_selection_reason,best_params,training_curve_csv,training_curve_json,quick_run,threshold,f1,precision,recall
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym2_l2,A_dwt_sym2_l2::Teacher,Teacher,teacher_hidden_dim_signal,A_dwt_sym2_l2::Teacher::logreg,teacher_bagua,logreg,,,,,dwt,wavelet_summary_static_pooled,sym2,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",4795,1579,1612,192,48,38,7986x60,92.69307380612008,0.11821193317882717,92.81128573929891,,0.4772685842542826,,,,,0.27717703452180775,0.27717703452180775,0.2941183883278926,0.2941183883278926,0.9585869056376646,0.9585869056376646,0.8901092410087585,0.37037037037037035,0.2857142857142857,0.5263157894736842,0.7472747943556477,0.15789473684210525,0.10101651842439645,success,,,global,,"{""class_weight"": ""balanced"", ""max_iter"": 20000, ""random_state"": 20260506, ""solver"": ""lbfgs""}",,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym2_l2,A_dwt_sym2_l2::Ours,Ours,ours_semantic_trace_signal,A_dwt_sym2_l2::Ours::logreg,ours_wavelet,logreg,,,,,dwt,wavelet_summary_static_pooled,sym2,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",4795,1579,1612,192,48,38,7986x60,56.513049352914095,0.1229752879589796,56.636024640873075,,0.40392892599524727,,,,,0.28415846735783823,0.28415846735783823,0.3024450428949865,0.3024450428949865,0.9571490670768408,0.9571490670768408,0.8942575454711914,0.32727272727272727,0.25,0.47368421052631576,0.7196883568514679,0.18421052631578946,0.16772554002541296,success,,final_broadcast,global,,"{""class_weight"": ""balanced"", ""max_iter"": 20000, ""random_state"": 20260506, ""solver"": ""lbfgs""}",,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym4_l2,A_dwt_sym4_l2::Teacher,Teacher,teacher_hidden_dim_signal,A_dwt_sym4_l2::Teacher::logreg,teacher_bagua,logreg,,,,,dwt,wavelet_summary_static_pooled,sym4,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",4795,1579,1612,192,48,38,7986x60,109.1127817069646,0.1276562858838588,109.24043799284846,,0.282216373318932,,,,,0.20836796434175425,0.20836796434175425,0.24046723426447686,0.24046723426447686,0.9450611917341002,0.9450611917341002,0.8939160108566284,0.3064516129032258,0.22093023255813954,0.5,0.7287166454891996,0.13157894736842105,0.2020330368487929,success,,,global,,"{""class_weight"": ""balanced"", ""max_iter"": 20000, ""random_state"": 20260506, ""solver"": ""lbfgs""}",,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym4_l2,A_dwt_sym4_l2::Ours,Ours,ours_semantic_trace_signal,A_dwt_sym4_l2::Ours::logreg,ours_wavelet,logreg,,,,,dwt,wavelet_summary_static_pooled,sym4,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",4795,1579,1612,192,48,38,7986x60,56.40109574305825,0.09423525910824537,56.495331002166495,,0.4239409618983879,,,,,0.32965014033410095,0.32965014033410095,0.3476923445445911,0.3476923445445911,0.9624155687821841,0.9624155687821841,0.8420267701148987,0.3458646616541353,0.24210526315789474,0.6052631578947368,0.7797599143984485,0.23684210526315788,0.1156289707750953,success,,final_broadcast,global,,"{""class_weight"": ""balanced"", ""max_iter"": 20000, ""random_state"": 20260506, ""solver"": ""lbfgs""}",,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym6_l2,A_dwt_sym6_l2::Teacher,Teacher,teacher_hidden_dim_signal,A_dwt_sym6_l2::Teacher::logreg,teacher_bagua,logreg,,,,,dwt,wavelet_summary_static_pooled,sym6,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",,,,,,,,0.0452016678173095,,0.0452016678173095,,,,,,,,,,,,,,,,,,,,failure,DWT level 2 is not feasible for length 36 and wavelet 'sym6'; max level is 1,,global,,,,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_sym6_l2,A_dwt_sym6_l2::Ours,Ours,ours_semantic_trace_signal,A_dwt_sym6_l2::Ours::logreg,ours_wavelet,logreg,,,,,dwt,wavelet_summary_static_pooled,sym6,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",,,,,,,,0.05002960190176964,,0.05002960190176964,,,,,,,,,,,,,,,,,,,,failure,DWT level 2 is not feasible for length 36 and wavelet 'sym6'; max level is 1,final_broadcast,global,,,,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_coif1_l2,A_dwt_coif1_l2::Teacher,Teacher,teacher_hidden_dim_signal,A_dwt_coif1_l2::Teacher::logreg,teacher_bagua,logreg,,,,,dwt,wavelet_summary_static_pooled,coif1,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",4795,1579,1612,192,48,38,7986x60,99.15501941600814,0.11877952888607979,99.27379894489422,,0.3267663289028925,,,,,0.2522108751125052,0.2522108751125052,0.26812840098249613,0.26812840098249613,0.9571156289707752,0.9571156289707752,0.7917951941490173,0.327683615819209,0.20863309352517986,0.7631578947368421,0.8466361265297934,0.13157894736842105,0.09339263024142312,success,,,global,,"{""class_weight"": ""balanced"", ""max_iter"": 20000, ""random_state"": 20260506, ""solver"": ""lbfgs""}",,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_coif1_l2,A_dwt_coif1_l2::Ours,Ours,ours_semantic_trace_signal,A_dwt_coif1_l2::Ours::logreg,ours_wavelet,logreg,,,,,dwt,wavelet_summary_static_pooled,coif1,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",4795,1579,1612,192,48,38,7986x60,53.342531526926905,0.13038099417462945,53.472912521101534,,0.3552467794924386,,,,,0.2285523521657024,0.2285523521657024,0.24653497278353617,0.24653497278353617,0.9536046278338794,0.9536046278338794,0.9029889702796936,0.27522935779816515,0.2112676056338028,0.39473684210526316,0.6795793486256938,0.18421052631578946,0.10864040660736976,success,,final_broadcast,global,,"{""class_weight"": ""balanced"", ""max_iter"": 20000, ""random_state"": 20260506, ""solver"": ""lbfgs""}",,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_coif2_l2,A_dwt_coif2_l2::Teacher,Teacher,teacher_hidden_dim_signal,A_dwt_coif2_l2::Teacher::logreg,teacher_bagua,logreg,,,,,dwt,wavelet_summary_static_pooled,coif2,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",,,,,,,,0.04558708402328193,,0.04558708402328193,,,,,,,,,,,,,,,,,,,,failure,DWT level 2 is not feasible for length 36 and wavelet 'coif2'; max level is 1,,global,,,,,false,universal_soft,,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,A,A_dwt_coif2_l2,A_dwt_coif2_l2::Ours,Ours,ours_semantic_trace_signal,A_dwt_coif2_l2::Ours::logreg,ours_wavelet,logreg,,,,,dwt,wavelet_summary_static_pooled,coif2,2,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",,,,,,,,0.0511470518540591,,0.0511470518540591,,,,,,,,,,,,,,,,,,,,failure,DWT level 2 is not feasible for length 36 and wavelet 'coif2'; max level is 1,final_broadcast,global,,,,,false,universal_soft,,,
