model_alias,protocol,source_dataset,target_dataset,method,tier,training_budget,calibration_scope,diagnostic_only,selected_parameter,metric_status,failure_reason,negative_budget_ratio,negative_budget_seed,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_encoder_train_correct,num_encoder_train_hard_hallucination,num_encoder_train_hard_hallucination_available,num_excluded_false_negative,num_excluded_parsed_none
qwen3-vl-8b,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260506,0.4988077039691953,0.34426477227951785,0.6641861818588641,0.9753143181970173,0.9648150837155047,0.9860440475697719,0.49833543831022786,0.3157894736842105,0.11054637865311309,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260506,0.16485258830721908,0.11122733922779851,0.23601814437527668,0.9258092021667892,0.9005533960745683,0.9499968651775564,0.17790914519742665,0.07894736842105263,0.27001270648030495,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=1.0,passed,,0.5,20260506,0.5536399746779392,0.4351553492121733,0.660478604232894,0.8556393365879756,0.7833743265839431,0.9277324237679863,0.3120508493007939,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.00751669285605182,passed,,0.5,20260506,0.49075947541021064,0.4297328073513928,0.5412432482742974,0.8746194916892152,0.8525004854523528,0.8949934838710818,0.11765942799031034,0.0,0.40954773869346733,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260506,0.290583292561312,0.21131184006873116,0.39998974003911564,0.9531310398144568,0.9396840766558292,0.9671966605351425,0.3027120815019215,0.15384615384615385,0.16080402010050251,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=0.1,passed,,0.5,20260506,0.26465767275156804,0.19237825547497725,0.3637846725511442,0.9481300734441438,0.9346673240815043,0.962578618388975,0.28027384200810596,0.07692307692307693,0.15201005025125627,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260506,0.3490726100268058,0.238578788938731,0.469478596860353,0.951258697332818,0.9372011328550309,0.9652054456242112,0.32640498597273876,0.21153846153846154,0.13944723618090452,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260506,0.18930279746491388,0.13488722853885424,0.2765588307129911,0.9160163799768071,0.8928408784418854,0.9374737116792657,0.20246743433280281,0.07692307692307693,0.2933417085427136,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260506,0.3894477252258801,0.2937346809659929,0.495010168480689,0.7312463761113258,0.66482135705704,0.7988330034680886,0.1670645841677873,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.0062113689123056755,passed,,0.5,20260506,0.5390452548430705,0.5120672259086831,0.5565884331129827,0.845199555469656,0.8317921044524355,0.8576424091531923,0.09561855455793576,0.0,0.3021356783919598,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260506,0.290583292561312,0.21131184006873116,0.39998974003911564,0.9531310398144568,0.9396840766558292,0.9671966605351425,0.3027120815019215,0.15384615384615385,0.16080402010050251,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=1.0,passed,,0.5,20260506,0.37429191510055804,0.27779433668445064,0.4758502286778536,0.8578952454580594,0.801169515716576,0.9150513123476606,0.23104810866137623,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=10.0,passed,,0.5,20260506,0.40329880981946187,0.2889719449026559,0.5130712319953172,0.7082407228449942,0.6389560365545996,0.7770619108531802,0.1795728415324148,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260506,0.18930279746491388,0.13488722853885424,0.2765588307129911,0.9160163799768071,0.8928408784418854,0.9374737116792657,0.20246743433280281,0.07692307692307693,0.2933417085427136,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260506,0.5320905134703313,0.4681630220074455,0.5945042261777821,0.8981385291843834,0.8526123468356899,0.9387456227373989,0.20490756941964908,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.00751669285605182,passed,,0.5,20260506,0.5940901949832548,0.5528424952216154,0.6332917779612374,0.5425596816976127,0.5037492423222977,0.5837860987612912,0.2827918252290056,0.0,0.9569230769230769,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260506,0.8285355906188591,0.763936455721395,0.8903538951792128,0.9336339522546419,0.9112551176680426,0.9541265745817463,0.829458634837075,0.3103448275862069,0.22153846153846155,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=0.1,passed,,0.5,20260506,0.8352073217779173,0.7651358041478156,0.8965228232464374,0.9390185676392573,0.9168972818519883,0.9592145570060306,0.8361623127941084,0.21551724137931033,0.20615384615384616,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260506,0.8665065276799807,0.8002514830503848,0.9230319688356241,0.9580371352785145,0.9404780323609915,0.9731330864791138,0.8674585794957468,0.2672413793103448,0.1723076923076923,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260506,0.3772568967510079,0.3105059540129598,0.4598085711522734,0.7210875331564987,0.6754671143135507,0.7664349287528361,0.3828650341332334,0.008620689655172414,0.5076923076923077,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260506,0.6126295531189858,0.516995973396624,0.6907430009365538,0.598448275862069,0.5618458886930314,0.6394167738662073,0.3788186168052686,0.0,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.01777267863546694,passed,,0.5,20260506,0.47567211815955873,0.3873234934474642,0.5681152629186924,0.7074270557029178,0.6566536713168183,0.7622608191568967,0.4641971458814883,0.10344827586206896,0.7538461538461538,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260506,0.8285355906188591,0.763936455721395,0.8903538951792128,0.9336339522546419,0.9112551176680426,0.9541265745817463,0.829458634837075,0.3103448275862069,0.22153846153846155,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=0.1,passed,,0.5,20260506,0.8352073217779173,0.7651358041478156,0.8965228232464374,0.9390185676392573,0.9168972818519883,0.9592145570060306,0.8361623127941084,0.21551724137931033,0.20615384615384616,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260506,0.8665065276799807,0.8002514830503848,0.9230319688356241,0.9580371352785145,0.9404780323609915,0.9731330864791138,0.8674585794957468,0.2672413793103448,0.1723076923076923,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260506,0.3772568967510079,0.3105059540129598,0.4598085711522734,0.7210875331564987,0.6754671143135507,0.7664349287528361,0.3828650341332334,0.008620689655172414,0.5076923076923077,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260506,0.8021382148943308,0.7339263369595184,0.8589516887246696,0.8557957559681697,0.8147557668039208,0.8982673302236266,0.7160598435239851,0.0,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.0046911122675140976,passed,,0.5,20260507,0.4545303743044246,0.3844034624199058,0.5099808033120284,0.7938373570520966,0.744730152248167,0.8343540930423833,0.0596866353177319,0.0,0.571156289707751,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260507,0.04087426269649359,0.01730444406743432,0.10996318016064315,0.47421922022336654,0.3825411853736258,0.5623662815503732,0.06183082219682605,0.07894736842105263,0.8310038119440915,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=1.0,passed,,0.5,20260507,0.33638205353543105,0.2300756788558831,0.4288207984025671,0.9236608038520697,0.8757279517676125,0.9576786847839696,0.18905514119384215,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260507,0.3708390464154327,0.24562257149542083,0.47882308626168,0.9626914331572259,0.9493464831095335,0.9733041368440575,0.27306252480731874,0.0,0.13595933926302414,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260507,0.16485258830721908,0.10431654689392945,0.23833523812910373,0.9258092021667892,0.8987721501868917,0.9510205831735427,0.17790914519742665,0.07894736842105263,0.27001270648030495,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260507,0.4759663300722466,0.37448018442139797,0.5668244749194592,0.8415033772487126,0.7713427923295753,0.9059524455621748,0.1905325398534227,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.0046911122675140976,passed,,0.5,20260507,0.4545303743044246,0.3844034624199058,0.5099808033120284,0.7938373570520966,0.744730152248167,0.8343540930423833,0.0596866353177319,0.0,0.571156289707751,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260507,0.04087426269649359,0.01730444406743432,0.10996318016064315,0.47421922022336654,0.3825411853736258,0.5623662815503732,0.06183082219682605,0.07894736842105263,0.8310038119440915,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=1.0,passed,,0.5,20260507,0.33638205353543105,0.2300756788558831,0.4288207984025671,0.9236608038520697,0.8757279517676125,0.9576786847839696,0.18905514119384215,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260507,0.3708390464154327,0.24562257149542083,0.47882308626168,0.9626914331572259,0.9493464831095335,0.9733041368440575,0.27306252480731874,0.0,0.13595933926302414,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260507,0.16485258830721908,0.10431654689392945,0.23833523812910373,0.9258092021667892,0.8987721501868917,0.9510205831735427,0.17790914519742665,0.07894736842105263,0.27001270648030495,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=1.0,passed,,0.5,20260507,0.4759663300722466,0.37448018442139797,0.5668244749194592,0.8415033772487126,0.7713427923295753,0.9059524455621748,0.1905325398534227,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.0046911122675140976,passed,,0.5,20260507,0.434452715554783,0.3700910641488957,0.495928976536361,0.7516669887901044,0.6980826192669523,0.8034641062505299,0.06954243580339409,0.0,0.7782663316582915,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260507,0.025865995485250225,0.018146499788440143,0.03480917928141233,0.4368477000386548,0.3677894773695114,0.5081694028710052,0.027125799248910433,0.0,0.8473618090452262,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=1.0,passed,,0.5,20260507,0.3097320182947074,0.2248195544342537,0.39553698349133903,0.9000169114804792,0.8629176323675298,0.9289353430709042,0.16597256048490552,0.0,0.1978643216080402,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260507,0.2952171686052088,0.2080870252268137,0.3956362910509127,0.8979694143795902,0.8504611370258639,0.9365389862906042,0.207032535785156,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260507,0.18930279746491388,0.1319353835492143,0.2775547173977269,0.9160163799768071,0.8925345177109705,0.9378478424731639,0.20246743433280281,0.07692307692307693,0.2933417085427136,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260507,0.34376294150253206,0.2539598960071473,0.4303593668899197,0.7296518650947043,0.6582171773533871,0.7955222623795412,0.11108052315824277,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.004900299411693017,passed,,0.5,20260507,0.43709874403498034,0.3723674545431245,0.4986874456776352,0.7616447622729029,0.7050235163875519,0.8181786894552238,0.07489208649423519,0.0,0.7581658291457286,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260507,0.025865995485250225,0.018146499788440143,0.03480917928141233,0.4368477000386548,0.3677894773695114,0.5081694028710052,0.027125799248910433,0.0,0.8473618090452262,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=10.0,passed,,0.5,20260507,0.515852009561653,0.45362460402475435,0.5677337755433153,0.859435398144569,0.8096222443812051,0.9041290579495396,0.14690372326531786,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=10.0,passed,,0.5,20260507,0.49727116446392833,0.4231468250847499,0.5618924356281843,0.8425239176652493,0.7845099787127062,0.896511383834933,0.16438330525921765,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260507,0.18930279746491388,0.1319353835492143,0.2775547173977269,0.9160163799768071,0.8925345177109705,0.9378478424731639,0.20246743433280281,0.07692307692307693,0.2933417085427136,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260507,0.4231144844954058,0.3469421382387167,0.4945439627439629,0.8752536722071897,0.8291013195400224,0.9154408077861379,0.15593073908889057,0.0,1.0,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.0046911122675140976,passed,,0.5,20260507,0.6164347831377727,0.581973596843066,0.6451356768074231,0.5328249336870027,0.5037488690111702,0.5599602523468019,0.2772286030914786,0.0,0.9938461538461538,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260507,0.4360531689904876,0.3533998216139949,0.5214282947701854,0.6907692307692308,0.6410062059027526,0.7361595758869032,0.4390681176194722,0.06896551724137931,0.56,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=1.0,passed,,0.5,20260507,0.8490998521461637,0.778468958951274,0.9101284806090911,0.9376790450928382,0.9097756283915128,0.9622643648180313,0.8212004607334586,0.0,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260507,0.8065651387585903,0.7356162442134239,0.8732165733795537,0.9179973474801062,0.8874735845988418,0.9461201825613659,0.796092070526365,0.25,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260507,0.3772568967510079,0.3112622459560589,0.4565452304816402,0.7210875331564987,0.6757521667277063,0.765255401440384,0.3828650341332334,0.008620689655172414,0.5076923076923077,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260507,0.628203480974417,0.5380236464931144,0.7034447836068269,0.585185676392573,0.5511162533276589,0.620873807229895,0.3878519537386532,0.1810344827586207,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.015618538183592719,passed,,0.5,20260507,0.2863565119589721,0.23173786786436354,0.34300591731262126,0.5577586206896552,0.498403753889865,0.6108301811107556,0.29075301900639366,0.0,0.92,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260507,0.4360531689904876,0.3533998216139949,0.5214282947701854,0.6907692307692308,0.6410062059027526,0.7361595758869032,0.4390681176194722,0.06896551724137931,0.56,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=1.0,passed,,0.5,20260507,0.8490998521461637,0.778468958951274,0.9101284806090911,0.9376790450928382,0.9097756283915128,0.9622643648180313,0.8212004607334586,0.0,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260507,0.8065651387585903,0.7356162442134239,0.8732165733795537,0.9179973474801062,0.8874735845988418,0.9461201825613659,0.796092070526365,0.25,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260507,0.3772568967510079,0.3112622459560589,0.4565452304816402,0.7210875331564987,0.6757521667277063,0.765255401440384,0.3828650341332334,0.008620689655172414,0.5076923076923077,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_dashb,repope,dash-b,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260507,0.8360369762569114,0.7754139520223551,0.8942643724338556,0.893368700265252,0.8568463361821897,0.9318027872540022,0.7790149689656773,0.0,1.0,441,325,116,3812,84,168,2,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.015686477413006203,passed,,0.5,20260508,0.37557558503186783,0.2432250667509387,0.5058192831831186,0.9411071356918345,0.91394794351619,0.9622403315256368,0.24003374405191508,0.0,0.28589580686149935,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260508,0.5983253469338009,0.436718270998133,0.7455741585337241,0.9657259412826857,0.9234961861215998,0.98899690069694,0.6074126586257586,0.6578947368421053,0.09783989834815757,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=0.1,passed,,0.5,20260508,0.5847649743494232,0.4778887671517119,0.6769690087858677,0.9703654784992978,0.9519887122337412,0.982554075426284,0.35881703492318595,0.0,0.09783989834815757,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260508,0.506972346206342,0.38196298587846395,0.6266443574249925,0.8044372366749147,0.7256374129788098,0.8832197520131742,0.27816370769281984,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,source_calibration,False,negative_top2_margin,passed,,0.5,20260508,0.16485258830721908,0.10652698878502267,0.23835729540884196,0.9258092021667892,0.8981119800288662,0.9486113888347575,0.17790914519742665,0.07894736842105263,0.27001270648030495,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,source_calibration,False,C=0.1,passed,,0.5,20260508,0.44881198903342945,0.3190492771433212,0.592194078535432,0.9195311977529592,0.8653130387903293,0.9639091023492948,0.34710213739766005,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-main,tierA,50pct_hard_negatives,oracle_target_calibration,True,rho=0.015686477413006203,passed,,0.5,20260508,0.37557558503186783,0.2432250667509387,0.5058192831831186,0.9411071356918345,0.91394794351619,0.9622403315256368,0.24003374405191508,0.0,0.28589580686149935,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,MIND-param,tierA,50pct_hard_negatives,oracle_target_calibration,True,single_vmf,passed,,0.5,20260508,0.5983253469338009,0.436718270998133,0.7455741585337241,0.9657259412826857,0.9234961861215998,0.98899690069694,0.6074126586257586,0.6578947368421053,0.09783989834815757,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,logistic(z),tierA,50pct_hard_negatives,oracle_target_calibration,True,C=0.1,passed,,0.5,20260508,0.5847649743494232,0.4778887671517119,0.6769690087858677,0.9703654784992978,0.9519887122337412,0.982554075426284,0.35881703492318595,0.0,0.09783989834815757,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=1.0,passed,,0.5,20260508,0.506972346206342,0.38196298587846395,0.6266443574249925,0.8044372366749147,0.7256374129788098,0.8832197520131742,0.27816370769281984,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,output-confidence,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,negative_top2_margin,passed,,0.5,20260508,0.16485258830721908,0.10652698878502267,0.23835729540884196,0.9258092021667892,0.8981119800288662,0.9486113888347575,0.17790914519742665,0.07894736842105263,0.27001270648030495,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_repope,repope,repope,HALP-lite,tierA,same_constraint_linear_or_cached,oracle_target_calibration,True,C=0.1,passed,,0.5,20260508,0.44881198903342945,0.3190492771433212,0.592194078535432,0.9195311977529592,0.8653130387903293,0.9639091023492948,0.34710213739766005,0.0,1.0,1612,1574,38,3812,84,168,28,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-main,tierA,50pct_hard_negatives,source_calibration,False,rho=0.015686477413006203,passed,,0.5,20260508,0.2953991201983598,0.19363514372066545,0.39823181735354424,0.9199543390027058,0.8961110123385667,0.9401995147229594,0.20134947624680502,0.0,0.23555276381909548,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,MIND-param,tierA,50pct_hard_negatives,source_calibration,False,single_vmf,passed,,0.5,20260508,0.3250251148298797,0.22185678828301442,0.44256929486253954,0.940580305373019,0.9067984339203953,0.9632264345103051,0.33490046489425696,0.23076923076923078,0.14384422110552764,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,logistic(z),tierA,50pct_hard_negatives,source_calibration,False,C=0.1,passed,,0.5,20260508,0.4528556707483965,0.3663079865137482,0.5419199735380797,0.9451524449168922,0.9285473091015544,0.9595040925114644,0.2621502638355037,0.0,0.1457286432160804,1644,1592,52,3812,84,168,156,0
qwen3-vl-8b,repope_to_pope,repope,pope,final-hidden linear probe,tierA,same_constraint_linear_or_cached,source_calibration,False,C=1.0,passed,,0.5,20260508,0.3854724447276382,0.2811902055379886,0.4932248832069001,0.7313973714727484,0.6622659099374785,0.7999187119310838,0.18062631913670613,0.0,1.0,1644,1592,52,3812,84,168,156,0
