model_name,dataset_family,variant,readout,eval_split,eval_scope,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
internvl3.5-8b,dash-b,Sphere-Static,Diag-KNN,test,pooled,passed,,0.604858715884854,0.523054335658771,0.7009030910498274,0.8015366123824562,0.7595661797583736,0.8425872151466268,0.6103603233180117,0.026490066225165563,0.5587188612099644,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9899303861070995,0.9808465998711616,0.9970952914266481,0.9929061299521575,0.9858834622854314,0.9983032794125773,0.9899570968207225,0.8874172185430463,0.021352313167259787,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Raw-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.7424328516119438,0.6629890917989896,0.8078528133760329,0.8536211731988403,0.8184099867427791,0.8883136881402149,0.7436615294044874,0.18543046357615894,0.42704626334519574,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9874774330047931,0.9772051199186206,0.9954242517225237,0.9919634229690557,0.985239306429307,0.9973438566671977,0.9875140325471392,0.8940397350993378,0.03914590747330961,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Sphere-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.7569109657333438,0.6806002330595899,0.8186202961745291,0.8568970799651199,0.8186624984086699,0.8898928892107496,0.757985567905967,0.18543046357615894,0.4199288256227758,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9875075577010682,0.977489344770169,0.9958144199565334,0.9907143362164456,0.9813689676153529,0.9975120640775343,0.9875400060205544,0.8874172185430463,0.03202846975088968,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Raw-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.9652776364506491,0.9445726651162397,0.9810057930700483,0.9782470363649218,0.9663678897932405,0.9880819678457265,0.9653820230073065,0.6821192052980133,0.13523131672597866,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9813491224575096,0.9687001401292158,0.9925038714027664,0.9851759326907213,0.9737035390526367,0.9946009725816711,0.9813937451331991,0.9006622516556292,0.07829181494661921,432,281,151,361,1293,402,11,0
internvl3.5-8b,dash-b,Sphere-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.9510200120115585,0.9178822932830848,0.9805448230638196,0.9728736065612407,0.9558867069548872,0.9884610134949092,0.9512353034613245,0.36423841059602646,0.07829181494661921,432,281,151,361,1293,402,11,0
minicpm-v-2_6,dash-b,Raw-Static,Diag-Classifier,test,pooled,passed,,0.9636803849985284,0.9317456040784274,0.9853029929520752,0.987217857588228,0.974305236221395,0.9956689552364156,0.9638708542969023,0.7777777777777778,0.046296296296296294,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Raw-Static,Diag-KNN,test,pooled,passed,,0.2583579471271165,0.20841235808392033,0.3256674785573817,0.5956166604314752,0.5390350565583486,0.6530872903768357,0.26461586393267544,0.010101010101010102,0.7530864197530864,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.9653807863789964,0.9357841212157713,0.9853691952291369,0.9867502182316997,0.9729663353918295,0.9955379948475348,0.9655504292462004,0.7777777777777778,0.043209876543209874,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Sphere-Static,Diag-KNN,test,pooled,passed,,0.3206455162547408,0.25333579042627014,0.41288060074491256,0.6514216236438458,0.5947001680431808,0.7093727240070946,0.3275274595358061,0.020202020202020204,0.7314814814814815,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9671339964047553,0.9350110447366171,0.9890710332533845,0.9872802095024317,0.9750373390840905,0.9961791637717565,0.9672943701492446,0.8383838383838383,0.033950617283950615,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Raw-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.6157921793093898,0.5137351087258227,0.7239514316844528,0.8422808330215737,0.7994266705543464,0.880457645569586,0.6226403981933547,0.1919191919191919,0.5925925925925926,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.9686842529567703,0.9409583074460716,0.9887387483440232,0.9890572390572391,0.9795781025041796,0.9961103365541418,0.9688407885455608,0.8080808080808081,0.06172839506172839,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Sphere-Traj-MeanPool,Diag-KNN,test,pooled,passed,,0.6089138618170408,0.5047338307060146,0.7252045835324368,0.8660057363761067,0.830662594722734,0.9007786832242187,0.6164163686343891,0.0707070707070707,0.3950617283950617,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9694688238762891,0.9469833508084712,0.9865623998663783,0.9897431101134804,0.9825293667600361,0.9955718223333213,0.9696169089370906,0.7878787878787878,0.06172839506172839,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Raw-Traj-LSTM,Diag-KNN,test,pooled,passed,,0.9626403623773621,0.9363495391558805,0.9805072827661974,0.9853784761192168,0.9753635659060317,0.9929289803091624,0.962794478223027,0.8383838383838383,0.11728395061728394,423,324,99,394,1277,286,20,0
minicpm-v-2_6,dash-b,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.9494974234876598,0.909419236564917,0.9783267877265575,0.9857837635615414,0.9770089938193475,0.9935195978371265,0.949818792208093,0.7474747474747475,0.08333333333333333,423,324,99,394,1277,286,20,0
