model_name,dataset_family,variant,readout,eval_split,eval_scope,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
gemma-4-12b-it,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.18711348950078066,0.10758016463668782,0.28704698569880616,0.9427173287276914,0.9023092335317392,0.9701636919055444,0.2059906785433717,0.041666666666666664,0.2219343696027634,1182,1158,24,1138,2990,64,44,414
gemma-4-12b-it,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.15895482639917594,0.08624906011467283,0.24743822863180087,0.9197610823258492,0.8551667026842324,0.9627692282495824,0.17557851173623337,0.08333333333333333,0.28411053540587217,1182,1158,24,1138,2990,64,44,414
gemma-4-12b-it,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.3101120181250683,0.16263935305250393,0.47945414524019436,0.9659614277489925,0.9515685041922896,0.9781000035745311,0.335045923441304,0.2916666666666667,0.06476683937823834,1182,1158,24,1138,2990,64,44,414
gemma-4-12b-it,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.3127355124740792,0.1566718481006478,0.4801659825849101,0.9630469199769719,0.949354106702483,0.975106152792096,0.32754734945435443,0.25,0.06390328151986183,1182,1158,24,1138,2990,64,44,414
qwen3.5-4b,repope,Raw-Static,Diag-Classifier,test,pooled,passed,,0.28696174205549596,0.16312775064867882,0.4378492159317994,0.9474792597319719,0.9142787596635387,0.9758060183681695,0.30423313296058807,0.2,0.30312699425654116,1597,1567,30,1548,3936,84,43,0
qwen3.5-4b,repope,Sphere-Static,Diag-Classifier,test,pooled,passed,,0.2832155524438416,0.16096075609635802,0.43219299734160166,0.9475856200808339,0.9145565735357879,0.9752283959858362,0.3003845463850166,0.2,0.2967453733248245,1597,1567,30,1548,3936,84,43,0
qwen3.5-4b,repope,Raw-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.2954098385604634,0.1595703996995049,0.44133523607549524,0.9507764305466923,0.9257381372797496,0.972997472224745,0.30990342790043857,0.1,0.2131461391193363,1597,1567,30,1548,3936,84,43,0
qwen3.5-4b,repope,Sphere-Traj-MeanPool,Diag-Classifier,test,pooled,passed,,0.25826265052174946,0.15222579795157687,0.38870754772869487,0.9530950861518827,0.9286929847082727,0.974643623012132,0.27807744922880334,0.23333333333333334,0.2227185705169113,1597,1567,30,1548,3936,84,43,0
qwen3.5-4b,repope,Raw-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.23992491816138978,0.1381434975409371,0.3690554662624188,0.9628376941076368,0.9499780891218509,0.9747979019132296,0.2528573242377507,0.13333333333333333,0.0982769623484365,1597,1567,30,1548,3936,84,43,0
qwen3.5-4b,repope,Sphere-Traj-LSTM,Diag-Classifier,test,pooled,passed,,0.24462085194954766,0.14132532925623034,0.3738211469744463,0.9640289300148904,0.9519944462350135,0.9759867300467688,0.25844541417193934,0.1,0.08806636885768986,1597,1567,30,1548,3936,84,43,0
