model_alias,model_name,dataset_family,encoder_family,objective,readout,support_family,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.17259105407993366,0.11585043270711698,0.2506007476773859,0.8802393118619999,0.8285352256048221,0.9212132200401548,0.18229357265733015,0.09433962264150944,0.6841455891425047,1674,1621,53,1653,repope,3833,138,69,3902,69,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.7324310306155803,0.658052425624672,0.7951311747878206,0.7807893839993184,0.7338971165960385,0.8228822375789212,0.7319544894083829,0.07216494845360824,0.7851239669421488,436,242,194,326,repope,3833,138,69,3902,69,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.661996020886584,0.5832313687382242,0.734807211788107,0.723715600238562,0.676305867130683,0.7706710849049188,0.6657172720085072,0.07731958762886598,0.7644628099173554,436,242,194,326,repope,3833,138,69,3902,69,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.6602299696976149,0.5840569531871632,0.7313896946090193,0.6882721308681945,0.6362497593644996,0.7376287260951536,0.6638353777312749,0.08762886597938144,0.8966942148760331,436,242,194,326,repope,3833,138,69,3902,69,7,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.5279544897891933,0.374386522038156,0.6784558486958773,0.9701063331772889,0.9535121713119835,0.9856767758625928,0.5368401193151592,0.39473684210526316,0.14612452350698857,1612,1574,38,1542,repope,3812,168,84,3896,84,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.44569737688913424,0.2926330709648256,0.5973556357143125,0.9510967698789541,0.9243235850591223,0.9771046437782119,0.4559415787502352,0.42105263157894735,0.3418043202033037,1612,1574,38,1542,repope,3812,168,84,3896,84,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.5442748795189642,0.3849401955778298,0.6946041528524846,0.9801043268909249,0.9708293605013659,0.9894583358848923,0.5557328159089645,0.39473684210526316,0.09021601016518424,1612,1574,38,1542,repope,3812,168,84,3896,84,28,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.241593957009039,0.17158214470710886,0.3349923755639513,0.935567259373792,0.9162090980763904,0.9551315624485128,0.25404460474233753,0.15384615384615385,0.17902010050251257,1644,1592,52,1609,repope,3812,168,84,3896,84,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.16358819560955756,0.10112752843078299,0.2619331122127901,0.871134518747584,0.8433691589488683,0.899909722720517,0.17296520553933994,0.15384615384615385,0.2757537688442211,1644,1592,52,1609,repope,3812,168,84,3896,84,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.28337410398895324,0.20113325652515995,0.3964637515184667,0.9351565519907229,0.9042856280418702,0.960707873974598,0.2953641848551563,0.15384615384615385,0.43404522613065327,1644,1592,52,1609,repope,3812,168,84,3896,84,156,0
