row_type,model_alias,model_name,objective,dataset_family,readout,support_family,split,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,k,K,num_bank_correct,bank_size,valid_bank_correct_cap,num_eval,all_k_evaluated,metric_status,failure_reason,skipped_reason,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,threshold,num_samples
support_candidate,llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,2,2,1545,1545,77,1611,True,passed,,,0.9677219118559901,0.5,0.0,0.0,0.0,0.9562096018157595,0.4179420968695417,0.42669796725726317,0.1346153846153846,0.14239897370109045,0.5,1611.0
support_candidate,llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,4,4,1545,1545,77,1611,True,passed,,,0.9677219118559901,0.5,0.0,0.0,0.0,0.9562096018157595,0.4179420968695417,0.42669796725726317,0.1346153846153846,0.14239897370109045,0.5,1611.0
support_candidate,llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,8,8,1545,1545,77,1611,True,passed,,,0.9677219118559901,0.5,0.0,0.0,0.0,0.9562096018157595,0.4179420968695417,0.42669796725726317,0.1346153846153846,0.14239897370109045,0.5,1611.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,2,2,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.9936538461538461,0.8892099964935615,0.8915698177885244,0.9,0.017948717948717947,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,4,4,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.9936538461538461,0.8892099964935615,0.8915698177885244,0.9,0.017948717948717947,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,8,8,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.9936538461538461,0.8892099964935615,0.8915698177885244,0.9,0.017948717948717947,0.5,800.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,2,2,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.9801043268909249,0.5442748795189642,0.5557328159089645,0.39473684210526316,0.09021601016518424,0.5,1612.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,4,4,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.9801043268909249,0.5442748795189642,0.5557328159089645,0.39473684210526316,0.09021601016518424,0.5,1612.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,8,8,1542,1542,77,1612,True,passed,,,0.9764267990074442,0.5,0.0,0.0,0.0,0.9801043268909249,0.5442748795189642,0.5557328159089645,0.39473684210526316,0.09021601016518424,0.5,1612.0
support_candidate,qwen3-vl-8b,qwen3-vl-8b,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,2,2,1542,1542,77,800,True,passed,,,0.975,0.5,0.0,0.0,0.0,0.6808333333333333,0.09963917912373303,0.10619379189994245,0.05,0.7769230769230769,0.5,800.0
