row_type,model_alias,model_name,objective,dataset_family,readout,support_family,split,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,k,K,num_bank_correct,bank_size,valid_bank_correct_cap,num_eval,all_k_evaluated,metric_status,failure_reason,skipped_reason,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,threshold,num_samples
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.968900675024108,0.7449509637501498,0.7505877655862854,0.4262295081967213,0.13903743315508021,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1496,1496,74,1625,True,passed,,,0.9156923076923077,0.5141843971631206,1.0,0.028368794326241134,0.05517241379310345,0.9520464147120109,0.5892663403602666,0.5930518799331725,0.1773049645390071,0.1320754716981132,0.5,1625.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1496,1496,74,809,True,passed,,,0.9245982694684796,0.5,0.0,0.0,0.0,0.9649338125712281,0.8008371968313828,0.8044067899948535,0.6885245901639344,0.38235294117647056,0.5,809.0
support_candidate,internvl3.5-8b,internvl3.5-8b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1496,1496,74,1625,True,passed,,,0.9132307692307692,0.5,0.0,0.0,0.0,0.9447057024335226,0.5670664513861955,0.5715165396529077,0.1773049645390071,0.19204851752021562,0.5,1625.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9265975820379966,0.46365672268392366,0.47164244485673057,0.4166666666666667,0.23834196891191708,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8448778167548605,0.23649702285904695,0.24687322751768587,0.18181818181818182,0.7076520601700458,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9007987910189983,0.33663127187527603,0.35183977495750013,0.4166666666666667,0.3743523316062176,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8662524525833879,0.12960906607340944,0.16111195640660284,0.22727272727272727,0.671026814911707,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.7995466321243523,0.11825808301804214,0.1451145270292637,0.08333333333333333,0.6878238341968912,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8460966763779059,0.33679012532011376,0.3688058181895761,0.3181818181818182,0.7155003270111184,0.5,1551.0
support_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1443,1443,72,809,True,passed,,,0.9023485784919654,0.5,0.0,0.0,0.0,0.9727934801456564,0.8312459423627747,0.8328900691391994,0.4936708860759494,0.07945205479452055,0.5,809.0
support_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1443,1443,72,1610,True,passed,,,0.8944099378881988,0.5,0.0,0.0,0.0,0.9553390522875816,0.736456434544031,0.7381104873522903,0.29411764705882354,0.12083333333333333,0.5,1610.0
support_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1443,1443,72,809,True,passed,,,0.9023485784919654,0.5,0.0,0.0,0.0,0.973539101786024,0.8159207471680526,0.8178202168921962,0.45569620253164556,0.08082191780821918,0.5,809.0
support_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1443,1443,72,1610,True,passed,,,0.8944099378881988,0.5,0.0,0.0,0.0,0.9371609477124183,0.6791266445807348,0.6811945786554681,0.21764705882352942,0.125,0.5,1610.0
support_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1443,1443,72,809,True,passed,,,0.9023485784919654,0.5,0.0,0.0,0.0,0.9732443211375066,0.8377721854836093,0.839409548911264,0.5949367088607594,0.09452054794520548,0.5,809.0
support_candidate,gemma-3-12b-it,gemma-3-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1443,1443,72,1610,True,passed,,,0.8944099378881988,0.5,0.0,0.0,0.0,0.9600898692810458,0.7481414622191944,0.7494077528006593,0.3235294117647059,0.10347222222222222,0.5,1610.0
support_candidate,gemma-4-12b-it,gemma-4-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1138,1138,56,603,True,passed,,,0.988391376451078,0.5,0.0,0.0,0.0,0.9173058485139022,0.24290650508966338,0.2621374908006205,0.2857142857142857,0.2181208053691275,0.5,603.0
support_candidate,gemma-4-12b-it,gemma-4-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1138,1138,56,1182,True,passed,,,0.9796954314720813,0.5,0.0,0.0,0.0,0.9313831318364997,0.22062268580349298,0.24800341893087813,0.25,0.28324697754749567,0.5,1182.0
support_candidate,gemma-4-12b-it,gemma-4-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1138,1138,56,603,True,passed,,,0.988391376451078,0.5,0.0,0.0,0.0,0.8295781399808246,0.09828285898989977,0.14505287418724522,0.14285714285714285,0.48322147651006714,0.5,603.0
support_candidate,gemma-4-12b-it,gemma-4-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1138,1138,56,1182,True,passed,,,0.9796954314720813,0.5,0.0,0.0,0.0,0.9392271157167531,0.23369001197253228,0.2539150954400952,0.25,0.2556131260794473,0.5,1182.0
support_candidate,gemma-4-12b-it,gemma-4-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1138,1138,56,603,True,passed,,,0.988391376451078,0.5,0.0,0.0,0.0,0.9431927133269415,0.18616897263126236,0.24618924016645122,0.2857142857142857,0.15100671140939598,0.5,603.0
support_candidate,gemma-4-12b-it,gemma-4-12b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1138,1138,56,1182,True,passed,,,0.9796954314720813,0.5,0.0,0.0,0.0,0.9573258491652273,0.20641255637537134,0.2241588135084992,0.0,0.0846286701208981,0.5,1182.0
support_candidate,qwen3.5-4b,qwen3.5-4b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1548,1548,77,805,True,passed,,,0.9888198757763975,0.5,0.0,0.0,0.0,0.9722222222222222,0.24054504994028583,0.2846232077615056,0.4444444444444444,0.12939698492462312,0.5,805.0
support_candidate,qwen3.5-4b,qwen3.5-4b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1548,1548,77,1597,True,passed,,,0.9812147777082029,0.5,0.0,0.0,0.0,0.9601574133163158,0.337934302781252,0.3532567300058303,0.3,0.1595405232929164,0.5,1597.0
support_candidate,qwen3.5-4b,qwen3.5-4b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1548,1548,77,805,True,passed,,,0.9888198757763975,0.5,0.0,0.0,0.0,0.975572305974316,0.4071720731077456,0.42825338512473016,0.2222222222222222,0.08668341708542714,0.5,805.0
support_candidate,qwen3.5-4b,qwen3.5-4b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1548,1548,77,1597,True,passed,,,0.9812147777082029,0.5,0.0,0.0,0.0,0.9683684322484578,0.3032548728875506,0.31999311483989296,0.23333333333333334,0.11933631142310147,0.5,1597.0
support_candidate,qwen3.5-4b,qwen3.5-4b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1548,1548,77,805,True,passed,,,0.9888198757763975,0.5,0.0,0.0,0.0,0.9599385817978783,0.2174445059169917,0.2594613114062829,0.1111111111111111,0.22236180904522612,0.5,805.0
support_candidate,qwen3.5-4b,qwen3.5-4b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1548,1548,77,1597,True,passed,,,0.9812147777082029,0.5,0.0,0.0,0.0,0.9619017230376516,0.2508492732829946,0.27137336275051216,0.16666666666666666,0.13209955328653478,0.5,1597.0
support_candidate,qwen3.5-9b,qwen3.5-9b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1554,1554,77,801,True,passed,,,0.9800249687890137,0.6,1.0,0.2,0.3333333333333333,0.9846350832266325,0.6179031137786567,0.632264149317925,0.35,0.03969270166453265,0.5,801.0
support_candidate,qwen3.5-9b,qwen3.5-9b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1554,1554,77,1609,True,passed,,,0.9850839030453697,0.5205178759200841,0.5,0.041666666666666664,0.07692307692307693,0.9530757097791798,0.25752900905873205,0.28514209719785955,0.375,0.09337539432176656,0.5,1609.0
support_candidate,qwen3.5-9b,qwen3.5-9b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1554,1554,77,801,True,passed,,,0.9750312109862672,0.5,0.0,0.0,0.0,0.98348271446863,0.5730440763027781,0.5901987311691399,0.3,0.040973111395646605,0.5,801.0
support_candidate,qwen3.5-9b,qwen3.5-9b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1554,1554,77,1609,True,passed,,,0.9850839030453697,0.5,0.0,0.0,0.0,0.9606992639327026,0.27460986856219666,0.3027358735402299,0.2916666666666667,0.09085173501577287,0.5,1609.0
support_candidate,qwen3.5-9b,qwen3.5-9b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1554,1554,77,801,True,passed,,,0.9750312109862672,0.5,0.0,0.0,0.0,0.9852752880921896,0.5437393935702282,0.5631732488535627,0.3,0.03201024327784891,0.5,801.0
support_candidate,qwen3.5-9b,qwen3.5-9b,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1554,1554,77,1609,True,passed,,,0.9850839030453697,0.5,0.0,0.0,0.0,0.9651419558359622,0.21265578807039065,0.23789343081031453,0.25,0.09589905362776026,0.5,1609.0
support_candidate,phi-4-multimodal-instruct,phi-4-multimodal-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1496,1496,74,796,True,passed,,,0.9736180904522613,0.5,0.0,0.0,0.0,0.9316129032258064,0.44855400114527266,0.45867587265157744,0.2857142857142857,0.17548387096774193,0.5,796.0
support_candidate,phi-4-multimodal-instruct,phi-4-multimodal-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1496,1496,74,1565,True,passed,,,0.9629392971246007,0.5,0.0,0.0,0.0,0.9019861336750338,0.3861656438046078,0.39210809458418977,0.22413793103448276,0.2780358327803583,0.5,1565.0
support_candidate,phi-4-multimodal-instruct,phi-4-multimodal-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1496,1496,74,796,True,passed,,,0.9736180904522613,0.5,0.0,0.0,0.0,0.9343778801843318,0.4636308319333001,0.47298204912857394,0.38095238095238093,0.08774193548387096,0.5,796.0
support_candidate,phi-4-multimodal-instruct,phi-4-multimodal-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1496,1496,74,1565,True,passed,,,0.9629392971246007,0.5,0.0,0.0,0.0,0.8220717113241653,0.32118882617662814,0.3297501871353111,0.2413793103448276,0.794293297942933,0.5,1565.0
support_candidate,phi-4-multimodal-instruct,phi-4-multimodal-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1496,1496,74,796,True,passed,,,0.9736180904522613,0.5,0.0,0.0,0.0,0.9346236559139784,0.4985968594359723,0.5077756011515584,0.38095238095238093,0.20129032258064516,0.5,796.0
support_candidate,phi-4-multimodal-instruct,phi-4-multimodal-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1496,1496,74,1565,True,passed,,,0.9648562300319489,0.5258620689655172,1.0,0.05172413793103448,0.09836065573770492,0.8672631169484932,0.3681597766079722,0.3735688277236399,0.3275862068965517,0.504313205043132,0.5,1565.0
support_candidate,phi-3.5-vision-instruct,phi-3.5-vision-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1475,1475,73,777,True,passed,,,0.9626769626769627,0.5166666666666667,1.0,0.03333333333333333,0.06451612903225806,0.9373047746541723,0.3793784074997751,0.4000968732697752,0.16666666666666666,0.10307898259705489,0.5,777.0
support_candidate,phi-3.5-vision-instruct,phi-3.5-vision-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260506,1,1,1475,1475,73,1527,True,passed,,,0.9639816633922724,0.5258620689655172,1.0,0.05172413793103448,0.09836065573770492,0.9381117814135818,0.46305369239174676,0.47013144048456235,0.3275862068965517,0.1531654186521443,0.5,1527.0
support_candidate,phi-3.5-vision-instruct,phi-3.5-vision-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260507,1,1,1475,1475,73,777,True,passed,,,0.9613899613899614,0.5,0.0,0.0,0.0,0.8904506916555109,0.4016589700396488,0.42338060095368607,0.26666666666666666,0.6974564926372155,0.5,777.0
support_candidate,phi-3.5-vision-instruct,phi-3.5-vision-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260507,1,1,1475,1475,73,1527,True,passed,,,0.9620170268500328,0.5,0.0,0.0,0.0,0.9110701626722377,0.41963962556391887,0.42684825318299163,0.27586206896551724,0.5064669843430906,0.5,1527.0
support_candidate,phi-3.5-vision-instruct,phi-3.5-vision-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260508,1,1,1475,1475,73,777,True,passed,,,0.9626769626769627,0.5166666666666667,1.0,0.03333333333333333,0.06451612903225806,0.9451584114234717,0.46089685197068936,0.4717563142471563,0.23333333333333334,0.16198125836680052,0.5,777.0
support_candidate,phi-3.5-vision-instruct,phi-3.5-vision-instruct,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,test,test,test,pooled,0.5,20260508,1,1,1475,1475,73,1527,True,passed,,,0.9672560576293385,0.577245839299547,0.9,0.15517241379310345,0.2647058823529412,0.9413159315509024,0.48504673501438644,0.4922651388114234,0.29310344827586204,0.15112321307011573,0.5,1527.0
support_candidate,gemma-3-4b-it,gemma-3-4b-it,proxy_anchor,repope,Diag-vMF-support-grid,single_vmf,cal,cal,cal,pooled,0.5,20260506,1,1,1438,1438,71,804,True,passed,,,0.9079601990049752,0.5,0.0,0.0,0.0,0.9438541281007035,0.7722700494057474,0.7742841554056301,0.5405405405405406,0.24383561643835616,0.5,804.0
