model_alias,model_name,dataset_family,encoder_family,objective,readout,support_family,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
internvl3.5-8b,internvl3.5-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.39267077977312864,0.32122044164331304,0.47337026903916807,0.8855174070071401,0.8520054210453475,0.9128527727699874,0.3970624723082625,0.06521739130434782,0.6347992351816444,1707,1569,138,1620,repope,3689,352,176,3865,176,93,0
internvl3.5-8b,internvl3.5-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260508,,,passed,,0.43735481457898334,0.3616032298520927,0.5088010401172772,0.9010839545173238,0.875067808944275,0.9246845196269009,0.3802211600393667,0.0,0.3894200127469726,1707,1569,138,1620,repope,3689,352,176,3865,176,93,0
internvl3.5-8b,internvl3.5-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260508,32,,passed,,0.3269289092928129,0.25786358722247454,0.3969818613685967,0.8665447391027241,0.8407599599135382,0.8891699200236473,0.33153416201969677,0.10144927536231885,0.390057361376673,1707,1569,138,1620,repope,3689,352,176,3865,176,93,0
internvl3.5-8b,internvl3.5-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260508,1,1,passed,,0.38079934782288716,0.30631010492769445,0.45529518590860085,0.8671266661124505,0.8338210696464965,0.8976094807917903,0.38556985827536827,0.12318840579710146,0.6150414276609305,1707,1569,138,1620,repope,3689,352,176,3865,176,93,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260506,,,passed,,0.05796080851983514,0.028081971760470382,0.12040973796872574,0.9287351836495781,0.8937338936074002,0.9574929749818709,0.06830797894880968,0.07692307692307693,0.20355104629042486,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260506,32,,passed,,0.005410965937002298,0.0027919380713988884,0.00939805567478619,0.31861860397053804,0.1662377058046134,0.4842193373609513,0.006082088727298729,0.0,0.9549778059606848,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260506,1,1,passed,,0.031159566352727527,0.013206070656755749,0.08742249559733432,0.835129993658846,0.7606006998351638,0.9040102665937225,0.03971008512527083,0.07692307692307693,0.4438807863031072,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,classifier_control,test,test,pooled,0.5,20260507,,,passed,,0.21880661533149542,0.03745083511950139,0.4527863342566331,0.9485878737622555,0.9260117413040417,0.9710461166445967,0.2247758227463294,0.15384615384615385,0.11667723525681674,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-selected,nonparametric_knn,test,test,pooled,0.5,20260507,32,,passed,,0.022027978346577055,0.006816220150410173,0.06144634623425791,0.6932344763670065,0.5684483269316709,0.8315059957443375,0.027126418000276434,0.0,0.6689917564996829,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF-selected,single_vmf,test,test,pooled,0.5,20260507,1,1,passed,,0.1222850596952057,0.01597944056838167,0.32336609416182527,0.8689332227696209,0.8044899237430007,0.9339937573383944,0.12860682601512702,0.15384615384615385,0.33100824350031705,1590,1577,13,1582,repope,3776,80,40,3816,40,210,0
