run_id,model_name,dataset_name,subset_scope,seed,quick_run,block,pair_id,row_id,source,signal_builder,yes_no_trace_source,transform,feature_protocol,wavelet,level,threshold,classifier,sequence_model,window_mode,window_strategy,window_size,stride,mode,cwt_scales,feature_kind,feature_shape,feature_seconds,train_shape,validation_shape,test_shape,train_samples,validation_samples,test_samples,status,failure_reason,feature_paths,feature_storage
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,B,B_win4_s4_window_stat28_sequence_lstm_projected,B_win4_s4_window_stat28_sequence_lstm_projected::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,window_stat28_sequence,db2,2,universal_soft,,lstm_projected,win4_s4,non_overlapping,4,4,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x9x280,59.161352772964165,4795x9x280,1579x9x280,1612x9x280,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,B,B_win6_s3_window_stat28_sequence_lstm_projected,B_win6_s3_window_stat28_sequence_lstm_projected::Teacher,Teacher,teacher_hidden_dim_signal,,swt,window_stat28_sequence,db2,2,universal_soft,,lstm_projected,win6_s3,sliding,6,3,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,,0.05059418687596917,,,,,,,failure,SWT level 2 is not feasible for length 6; max level is 1,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,B,B_win6_s3_window_stat28_sequence_lstm_projected,B_win6_s3_window_stat28_sequence_lstm_projected::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,window_stat28_sequence,db2,2,universal_soft,,lstm_projected,win6_s3,sliding,6,3,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,,0.050910101970657706,,,,,,,failure,SWT level 2 is not feasible for length 6; max level is 1,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,B,B_win9_s9_window_stat28_sequence_lstm_projected,B_win9_s9_window_stat28_sequence_lstm_projected::Teacher,Teacher,teacher_hidden_dim_signal,,swt,window_stat28_sequence,db2,2,universal_soft,,lstm_projected,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,,0.04500135499984026,,,,,,,failure,SWT level 2 is not feasible for length 9; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,B,B_win9_s9_window_stat28_sequence_lstm_projected,B_win9_s9_window_stat28_sequence_lstm_projected::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,window_stat28_sequence,db2,2,universal_soft,,lstm_projected,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,,0.050021628150716424,,,,,,,failure,SWT level 2 is not feasible for length 9; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,B,B_win12_s6_window_stat28_sequence_lstm_projected,B_win12_s6_window_stat28_sequence_lstm_projected::Teacher,Teacher,teacher_hidden_dim_signal,,swt,window_stat28_sequence,db2,2,universal_soft,,lstm_projected,win12_s6,sliding,12,6,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x5x114688,2232.3528032579925,4795x5x114688,1579x5x114688,1612x5x114688,4795,1579,1612,success,,"[""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/B_win12_s6_window_stat28_sequence_lstm_projected__Teacher.train.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/B_win12_s6_window_stat28_sequence_lstm_projected__Teacher.validation.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/B_win12_s6_window_stat28_sequence_lstm_projected__Teacher.test.float32.mmap""]",memmap
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,B,B_win12_s6_window_stat28_sequence_lstm_projected,B_win12_s6_window_stat28_sequence_lstm_projected::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,window_stat28_sequence,db2,2,universal_soft,,lstm_projected,win12_s6,sliding,12,6,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x5x280,57.22121930401772,4795x5x280,1579x5x280,1612x5x280,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_logreg,C_wavelet_summary_static_pooled_logreg::Teacher,Teacher,teacher_hidden_dim_signal,,swt,wavelet_summary_static_pooled,db2,2,universal_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,183.43374449107796,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_logreg,C_wavelet_summary_static_pooled_logreg::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,wavelet_summary_static_pooled,db2,2,universal_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,56.233470265055075,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_linear_svm,C_wavelet_summary_static_pooled_linear_svm::Teacher,Teacher,teacher_hidden_dim_signal,,swt,wavelet_summary_static_pooled,db2,2,universal_soft,linear_svm,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,182.45817252993584,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_linear_svm,C_wavelet_summary_static_pooled_linear_svm::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,wavelet_summary_static_pooled,db2,2,universal_soft,linear_svm,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,58.07259950879961,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_rf,C_wavelet_summary_static_pooled_rf::Teacher,Teacher,teacher_hidden_dim_signal,,swt,wavelet_summary_static_pooled,db2,2,universal_soft,rf,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,182.17989458399825,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_rf,C_wavelet_summary_static_pooled_rf::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,wavelet_summary_static_pooled,db2,2,universal_soft,rf,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,56.25605325587094,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_extra_trees,C_wavelet_summary_static_pooled_extra_trees::Teacher,Teacher,teacher_hidden_dim_signal,,swt,wavelet_summary_static_pooled,db2,2,universal_soft,extra_trees,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,179.6899693789892,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_extra_trees,C_wavelet_summary_static_pooled_extra_trees::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,wavelet_summary_static_pooled,db2,2,universal_soft,extra_trees,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,53.77143532782793,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_xgboost,C_wavelet_summary_static_pooled_xgboost::Teacher,Teacher,teacher_hidden_dim_signal,,swt,wavelet_summary_static_pooled,db2,2,universal_soft,xgboost,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,181.28831889294088,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_wavelet_summary_static_pooled_xgboost,C_wavelet_summary_static_pooled_xgboost::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,wavelet_summary_static_pooled,db2,2,universal_soft,xgboost,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,56.516034914180636,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_lstm_projected,C_raw_sequence_lstm_projected::Teacher,Teacher,teacher_hidden_dim_signal,,swt,raw_sequence,db2,2,universal_soft,,lstm_projected,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x16384,140.32705902284943,4795x36x16384,1579x36x16384,1612x36x16384,4795,1579,1612,success,,"[""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_lstm_projected__Teacher.train.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_lstm_projected__Teacher.validation.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_lstm_projected__Teacher.test.float32.mmap""]",memmap
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_lstm_projected,C_raw_sequence_lstm_projected::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,raw_sequence,db2,2,universal_soft,,lstm_projected,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x40,43.00133375497535,4795x36x40,1579x36x40,1612x36x40,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_gru_projected,C_raw_sequence_gru_projected::Teacher,Teacher,teacher_hidden_dim_signal,,swt,raw_sequence,db2,2,universal_soft,,gru_projected,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x16384,139.29195810994133,4795x36x16384,1579x36x16384,1612x36x16384,4795,1579,1612,success,,"[""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_gru_projected__Teacher.train.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_gru_projected__Teacher.validation.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_gru_projected__Teacher.test.float32.mmap""]",memmap
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_gru_projected,C_raw_sequence_gru_projected::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,raw_sequence,db2,2,universal_soft,,gru_projected,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x40,49.37582242419012,4795x36x40,1579x36x40,1612x36x40,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_tcn,C_raw_sequence_tcn::Teacher,Teacher,teacher_hidden_dim_signal,,swt,raw_sequence,db2,2,universal_soft,,tcn,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x16384,140.94870006712154,4795x36x16384,1579x36x16384,1612x36x16384,4795,1579,1612,success,,"[""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_tcn__Teacher.train.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_tcn__Teacher.validation.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_tcn__Teacher.test.float32.mmap""]",memmap
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_tcn,C_raw_sequence_tcn::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,raw_sequence,db2,2,universal_soft,,tcn,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x40,42.2783374779392,4795x36x40,1579x36x40,1612x36x40,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_cnn1d,C_raw_sequence_cnn1d::Teacher,Teacher,teacher_hidden_dim_signal,,swt,raw_sequence,db2,2,universal_soft,,cnn1d,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x16384,142.15763669996522,4795x36x16384,1579x36x16384,1612x36x16384,4795,1579,1612,success,,"[""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_cnn1d__Teacher.train.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_cnn1d__Teacher.validation.float32.mmap"", ""/home/team/zhanghaonan/mind/outputs/wavelet_course_v2/features/feature_arrays/C_raw_sequence_cnn1d__Teacher.test.float32.mmap""]",memmap
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,C,C_raw_sequence_cnn1d,C_raw_sequence_cnn1d::Ours,Ours,ours_semantic_trace_signal,final_broadcast,swt,raw_sequence,db2,2,universal_soft,,cnn1d,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",sequence,7986x36x40,40.84196421597153,4795x36x40,1579x36x40,1612x36x40,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_none,D_dwt_db2_l2_threshold_none::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,wavelet_summary_static_pooled,db2,2,none,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,71.90583598380908,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_none,D_dwt_db2_l2_threshold_none::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,wavelet_summary_static_pooled,db2,2,none,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,44.474586887983605,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_universal_soft,D_dwt_db2_l2_threshold_universal_soft::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,wavelet_summary_static_pooled,db2,2,universal_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,91.32268687803298,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_universal_soft,D_dwt_db2_l2_threshold_universal_soft::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,wavelet_summary_static_pooled,db2,2,universal_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,45.1502503589727,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_universal_hard,D_dwt_db2_l2_threshold_universal_hard::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,wavelet_summary_static_pooled,db2,2,universal_hard,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,89.042815603083,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_universal_hard,D_dwt_db2_l2_threshold_universal_hard::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,wavelet_summary_static_pooled,db2,2,universal_hard,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,44.99653941206634,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_sure_soft,D_dwt_db2_l2_threshold_sure_soft::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,wavelet_summary_static_pooled,db2,2,sure_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,1290.4053968370426,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,D,D_dwt_db2_l2_threshold_sure_soft,D_dwt_db2_l2_threshold_sure_soft::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,wavelet_summary_static_pooled,db2,2,sure_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x60,48.43988541793078,4795x60,1579x60,1612x60,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win4_s4_window_stat28_static_pooled_logreg,E_win4_s4_window_stat28_static_pooled_logreg::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,logreg,,win4_s4,non_overlapping,4,4,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,,0.045570164220407605,,,,,,,failure,DWT level 1 is not feasible for length 4 and wavelet 'db2'; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win4_s4_window_stat28_static_pooled_logreg,E_win4_s4_window_stat28_static_pooled_logreg::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,window_stat28_static_pooled,db2,1,universal_soft,logreg,,win4_s4,non_overlapping,4,4,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,,0.047920143930241466,,,,,,,failure,DWT level 1 is not feasible for length 4 and wavelet 'db2'; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win4_s4_window_stat28_static_pooled_rf,E_win4_s4_window_stat28_static_pooled_rf::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,rf,,win4_s4,non_overlapping,4,4,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,,0.04373152391053736,,,,,,,failure,DWT level 1 is not feasible for length 4 and wavelet 'db2'; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win4_s4_window_stat28_static_pooled_rf,E_win4_s4_window_stat28_static_pooled_rf::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,window_stat28_static_pooled,db2,1,universal_soft,rf,,win4_s4,non_overlapping,4,4,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,,0.047736338106915355,,,,,,,failure,DWT level 1 is not feasible for length 4 and wavelet 'db2'; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win4_s4_window_stat28_static_pooled_xgboost,E_win4_s4_window_stat28_static_pooled_xgboost::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,xgboost,,win4_s4,non_overlapping,4,4,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,,0.04398493701592088,,,,,,,failure,DWT level 1 is not feasible for length 4 and wavelet 'db2'; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win4_s4_window_stat28_static_pooled_xgboost,E_win4_s4_window_stat28_static_pooled_xgboost::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,window_stat28_static_pooled,db2,1,universal_soft,xgboost,,win4_s4,non_overlapping,4,4,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,,0.04733290197327733,,,,,,,failure,DWT level 1 is not feasible for length 4 and wavelet 'db2'; max level is 0,,
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win9_s9_window_stat28_static_pooled_logreg,E_win9_s9_window_stat28_static_pooled_logreg::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,logreg,,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x672,644.3317411509342,4795x672,1579x672,1612x672,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win9_s9_window_stat28_static_pooled_logreg,E_win9_s9_window_stat28_static_pooled_logreg::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,window_stat28_static_pooled,db2,1,universal_soft,logreg,,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x672,54.82959440094419,4795x672,1579x672,1612x672,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win9_s9_window_stat28_static_pooled_rf,E_win9_s9_window_stat28_static_pooled_rf::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,rf,,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x672,652.4413634028751,4795x672,1579x672,1612x672,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win9_s9_window_stat28_static_pooled_rf,E_win9_s9_window_stat28_static_pooled_rf::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,window_stat28_static_pooled,db2,1,universal_soft,rf,,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x672,67.91804415802471,4795x672,1579x672,1612x672,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win9_s9_window_stat28_static_pooled_xgboost,E_win9_s9_window_stat28_static_pooled_xgboost::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,xgboost,,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x672,652.7527487010229,4795x672,1579x672,1612x672,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_win9_s9_window_stat28_static_pooled_xgboost,E_win9_s9_window_stat28_static_pooled_xgboost::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,window_stat28_static_pooled,db2,1,universal_soft,xgboost,,win9_s9,non_overlapping,9,9,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x672,65.08961690217257,4795x672,1579x672,1612x672,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_global_window_stat28_static_pooled_logreg,E_global_window_stat28_static_pooled_logreg::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x168,423.9201179521624,4795x168,1579x168,1612x168,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_global_window_stat28_static_pooled_logreg,E_global_window_stat28_static_pooled_logreg::Ours,Ours,ours_semantic_trace_signal,final_broadcast,dwt,window_stat28_static_pooled,db2,1,universal_soft,logreg,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x168,62.599581968039274,4795x168,1579x168,1612x168,4795,1579,1612,success,,[],memory
paired_wavelet_v2,qwen3-vl-8b,repope,"popular,random,adversarial",20260506,false,E,E_global_window_stat28_static_pooled_rf,E_global_window_stat28_static_pooled_rf::Teacher,Teacher,teacher_hidden_dim_signal,,dwt,window_stat28_static_pooled,db2,1,universal_soft,rf,,global,full,,,symmetric,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 16.0]",static,7986x168,423.7129471448716,4795x168,1579x168,1612x168,4795,1579,1612,success,,[],memory
