epoch,train_loss,val_f1,val_loss,val_pr_auc
1.0,15.834127638163482,0.12097812097812098,5.453605951124389,0.03728118440526973
2.0,10.150920528018064,0.12075471698113208,1.5000419838659518,0.03766203990599779
3.0,6.981187581817102,0.5,4.2313636006095345,0.29374076177617775
4.0,4.8752129411051,0.56,4.358629926085982,0.3696372002944917
5.0,5.845594370427296,0.5043478260869565,2.737808468600026,0.41107816705823697
6.0,3.024483121538436,0.5384615384615384,0.4687970270832707,0.372240213047126
7.0,2.272373394212832,0.5161290322580645,1.1402360859213183,0.4157955238620343
8.0,1.8904884312026071,0.5289256198347108,0.5906762858974247,0.3969956086958388
9.0,1.624038392920688,0.5794392523364486,0.3784110692575659,0.39040708812140285
10.0,1.832190321608057,0.5636363636363636,1.2062913110695586,0.38655321177670465
11.0,1.3428521004409313,0.5631067961165048,0.4408000406300138,0.3968823472253395
12.0,1.5159444539464926,0.5652173913043478,1.2120613056017373,0.40979206965443166
13.0,1.3440075475804127,0.5671641791044776,1.2758334104285503,0.3931286969722322
14.0,1.242410548610906,0.5645161290322581,0.8775152615764007,0.3887605061454962
15.0,1.4292006126906998,0.5396825396825397,1.2654206100863095,0.40092481317749545
16.0,1.1448276095022374,0.5777777777777777,0.9318443326877597,0.39329200150286014
17.0,1.0049002648891572,0.5633802816901409,0.7399251880035739,0.40271679626883955
18.0,1.0175046547237352,0.5409836065573771,1.004339656964218,0.42468770370970477
19.0,0.9273580625171581,0.5555555555555556,0.3393204018917168,0.40254225654694864
20.0,0.7740140698127628,0.5511811023622047,0.3631367028193658,0.4185801185881506
21.0,0.8715990124454837,0.544,0.5251247954564883,0.38064833419441524
22.0,0.7420852906885436,0.543859649122807,0.36075135376575707,0.4022170232731948
23.0,0.7609509633778283,0.5666666666666667,1.2407132193512218,0.3942018860390472
24.0,0.934698913212986,0.5785123966942148,0.399963753181141,0.40404337126245404
25.0,0.7151758609461958,0.5565217391304348,0.46128888976034144,0.43568798737441733
26.0,0.7158682385873247,0.5391304347826087,0.3399111745646666,0.40160353592590975
27.0,0.6810327518844008,0.5555555555555556,0.3496750491831105,0.38618841392972475
28.0,0.6854494770823728,0.5396825396825397,0.35122060352975315,0.3777712906241424
29.0,0.6460331402431564,0.5555555555555556,0.336858140867371,0.4023744303873495
30.0,0.5577354034243833,0.5112781954887218,0.37816049910709026,0.36860865622000066
31.0,0.6070834719227303,0.5343511450381679,0.3359834662602626,0.394580939997429
32.0,0.5523408981197445,0.5511811023622047,0.5617038492653625,0.3715659247794573
33.0,0.6130866816941342,0.5511811023622047,0.37296717084986714,0.3828227560530804
34.0,0.6346077894782249,0.5528455284552846,0.3455578867131355,0.4067620861534874
35.0,0.5695570393821867,0.5223880597014925,0.34595802239483864,0.3913114831734277
36.0,0.5406960083620391,0.5384615384615384,0.3544863230673251,0.3758770025859424
37.0,0.5336936519404522,0.5147058823529411,0.33840125545321426,0.37105061714019577
38.0,0.4948216898473634,0.5511811023622047,0.42828154039201743,0.3773496280272373
39.0,0.5465120459995131,0.5384615384615384,0.40487927043641797,0.37847123055099824
40.0,0.5078417255122669,0.5555555555555556,0.4135363604201026,0.37694312532905005
41.0,0.48082798757940937,0.5343511450381679,0.3555548349802369,0.38111067222211764
42.0,0.5324372336687957,0.5343511450381679,0.4212225530062996,0.38895697909950994
43.0,0.5048362433350994,0.5147058823529411,0.3542878835393025,0.384818515098199
44.0,0.4995214959938658,0.5511811023622047,0.4743023366962829,0.40681689971085067
45.0,0.48350647247869355,0.5263157894736842,0.35418369362934093,0.3803268604874518
