epoch,train_loss,val_f1,val_loss,val_pr_auc
1.0,1.3564084571394857,0.1198501872659176,1.1655827809769266,0.03680190570306656
2.0,1.2621393866036805,0.11883691529709228,0.8847441139894622,0.04167913341682612
3.0,1.0294352145339203,0.40641711229946526,0.8343262992152841,0.2136795047138816
4.0,0.9060265802243206,0.4180790960451977,0.8022898183811157,0.20085786251074744
5.0,0.7825490672471501,0.5147058823529411,0.5324523811328252,0.35176394369022523
6.0,0.6187686022149634,0.4827586206896552,0.45458766315993515,0.30039521192401003
7.0,0.6314709282145137,0.4378698224852071,0.651190149946406,0.21642376633203594
8.0,0.5633957476573642,0.5109489051094891,0.4744771266564906,0.28725459441204476
9.0,0.62225304154584,0.5426356589147286,0.4920472992021423,0.360939839228195
10.0,0.5939233823165655,0.4567901234567901,0.41996151535400794,0.2342038231030727
11.0,0.524907179557494,0.3681592039800995,0.4546800244356576,0.17145576751785027
12.0,0.5367518493355998,0.5,0.38050168731908696,0.26866462855764184
13.0,0.49867195744956994,0.5263157894736842,0.5133502204407613,0.3470938814171111
14.0,0.5380122641080114,0.5263157894736842,0.3786029276816131,0.3543026015078088
15.0,0.5139568771448324,0.5185185185185185,0.3874524272435673,0.35463460124394464
16.0,0.49431179988123203,0.4827586206896552,0.4165908247326808,0.29442838570321295
17.0,0.47185941214854826,0.5666666666666667,0.4466080771283759,0.3782703651358943
18.0,0.6154679713116199,0.5689655172413793,0.4332789574868321,0.378144665557155
19.0,0.5264546969324755,0.5147058823529411,0.3391672781349512,0.34839535386871545
20.0,0.5839300512770293,0.5109489051094891,0.37170098168024013,0.31448655129502356
21.0,0.49146450535472913,0.4774193548387097,0.4131827805523936,0.2629128658548744
22.0,0.5151129560251803,0.5185185185185185,0.383945730383295,0.3575805176852473
23.0,0.4908199257348451,0.4827586206896552,0.3588775708525901,0.3092651065685954
24.0,0.48941273039772065,0.5109489051094891,0.36283471838743947,0.3462158475880702
25.0,0.4815970327732337,0.5666666666666667,0.403939916022674,0.39252864863271714
26.0,0.4794363046960363,0.49295774647887325,0.3674216789203478,0.2986583917531922
27.0,0.491848329054551,0.4625,0.40298431775779797,0.2391705603124568
28.0,0.4863478612601446,0.4625,0.39531687336152227,0.2402265505530547
29.0,0.5354026491748901,0.4774193548387097,0.38121522146738956,0.26329760511999134
30.0,0.48745189131984373,0.5147058823529411,0.36723989059534007,0.35254720954569935
31.0,0.49736292434310514,0.5263157894736842,0.3648652814474945,0.36375015766933044
32.0,0.47418650423523284,0.5185185185185185,0.353375371118525,0.3446140342078416
33.0,0.4772454083463074,0.5034013605442177,0.3721950853206901,0.27034334070989846
34.0,0.45685306404628895,0.5511811023622047,0.4089675398756991,0.38352717245623735
35.0,0.49269486296537396,0.4180790960451977,0.47728812387844216,0.1989073528592992
36.0,0.4875985651742181,0.5511811023622047,0.3468954906367742,0.38137505724541315
37.0,0.4847141869498244,0.4457831325301205,0.36921909528868796,0.2302015554815035
38.0,0.478451337353778,0.5384615384615384,0.37123048420643945,0.36962044758151136
39.0,0.4825534591833916,0.46540880503144655,0.37074776146704824,0.24755441995970956
40.0,0.4964369983040379,0.4180790960451977,0.42920650421931367,0.20101882834127544
41.0,0.48618417954357873,0.5185185185185185,0.36090638885360643,0.3815512565773373
42.0,0.5123634562875232,0.5147058823529411,0.3413457327756495,0.32800748223568255
43.0,0.4933858128359718,0.5034013605442177,0.3750265364861322,0.2782302575604379
44.0,0.47170400483391955,0.5645161290322581,0.36507381394061955,0.39278275359440457
45.0,0.4744407600978617,0.5035971223021583,0.41489498576761574,0.30622771316309433
46.0,0.5078039042830343,0.4625,0.4201602077487906,0.24793485941118412
47.0,0.4711588155575353,0.5555555555555556,0.35845436123709956,0.3927763539413584
48.0,0.48578533208904723,0.5511811023622047,0.3435248054700837,0.3843054009313641
49.0,0.4777246582619962,0.5147058823529411,0.36460822273312377,0.30265590670162523
50.0,0.4636954315263114,0.5147058823529411,0.3842464006064133,0.30686581191449636
51.0,0.5359890103091537,0.4774193548387097,0.372776994218624,0.2581177479693042
52.0,0.4745839335995496,0.49295774647887325,0.35853549137834206,0.2973009407044726
53.0,0.4776963496543817,0.5511811023622047,0.34301864025976325,0.3860187489919288
54.0,0.4773425550651625,0.4827586206896552,0.37416912382203166,0.2723743623028988
