epoch,train_loss,val_f1,val_loss,val_pr_auc
1.0,1.3578533854673502,0.1210592686002522,1.189763573470789,0.037491173790805715
2.0,1.311814182617617,0.12244897959183673,1.0725153777099548,0.03696571218024877
3.0,1.002566700657913,0.543859649122807,0.7630135453977941,0.36582087396965446
4.0,0.8286086442696787,0.4931506849315068,0.43048931662986517,0.32289029417914356
5.0,0.70791447158899,0.34101382488479265,0.487185834771927,0.15146893314310692
6.0,0.5771852095942552,0.5511811023622047,0.4799250798598357,0.3668684156632078
7.0,0.5232519668322038,0.5811965811965812,0.6201686171167179,0.36349240458126764
8.0,0.5089738310999368,0.5511811023622047,0.4679807464936023,0.36811779362847336
9.0,0.5268215390390351,0.3978494623655914,0.44567250487281973,0.1879933407080153
10.0,0.5312320823589878,0.4625,0.42709541288714686,0.23662934079425102
11.0,0.4986905015795273,0.37948717948717947,0.4356202601140779,0.17646345909253588
12.0,0.5197837247714261,0.5645161290322581,0.4154514441994491,0.37416784690827964
13.0,0.48023070893769965,0.4827586206896552,0.41989813579872787,0.29349284103408535
14.0,0.48543341413404445,0.5511811023622047,0.39903329217486777,0.37343680636751336
15.0,0.49325636059076866,0.5185185185185185,0.4217345997398605,0.3680363433484221
16.0,0.5176955734104757,0.43529411764705883,0.4438633400005506,0.2217734695609404
17.0,0.4907404390813412,0.4625,0.3705430976230182,0.2523101728617644
18.0,0.4920320678925738,0.5645161290322581,0.4502576714720131,0.37585056166871195
19.0,0.49282759738167337,0.4868421052631579,0.35944176538410333,0.2669624422148797
20.0,0.5045897645920484,0.3978494623655914,0.4370290674953388,0.19111204779350122
21.0,0.5253218754861849,0.5034013605442177,0.3961230084592591,0.29945651609894275
22.0,0.4835241265167658,0.5811965811965812,0.42682038750582063,0.3753409887007095
23.0,0.47714010735000634,0.5185185185185185,0.35813811843232163,0.3662176017595052
24.0,0.5044189067559396,0.5511811023622047,0.36048223907770877,0.3714269782283342
25.0,0.47247399421131026,0.5034013605442177,0.35589163076130176,0.29102945044093786
26.0,0.5003471162632434,0.4625,0.3828689827241046,0.25421770652055975
27.0,0.476977270276007,0.4625,0.41246905479346596,0.25315302133169126
28.0,0.4839653614415118,0.5147058823529411,0.36262215170926726,0.3541038432330712
29.0,0.48815900843136006,0.5109489051094891,0.37693118930164965,0.3646246632987613
30.0,0.510842857619396,0.5511811023622047,0.34677043537349167,0.37375933720685683
31.0,0.4786667392450279,0.5384615384615384,0.37305245950978494,0.37109850865023475
32.0,0.47068750154735894,0.5511811023622047,0.3716241925992567,0.37258013265928697
33.0,0.48292294054197943,0.5109489051094891,0.3530980330562199,0.3721351621084444
34.0,0.4609936048949722,0.5185185185185185,0.3494591823931809,0.3546775884554557
35.0,0.48457009897987835,0.5555555555555556,0.39209818478586406,0.37550558432815107
36.0,0.4810041133131797,0.5511811023622047,0.3552517893195077,0.3730105930371654
37.0,0.4897057880294957,0.4457831325301205,0.39256439444345337,0.23131459874772334
38.0,0.47966539246322465,0.5384615384615384,0.3617130795976193,0.3684004831677369
