epoch,train_loss,val_f1,val_loss,val_pr_auc
1.0,0.7211069232076252,0.5625,0.4291951272252091,0.5092007636306285
2.0,0.5082492228469212,0.6363636363636364,0.4296142722210452,0.5667060806976549
3.0,0.520937437191994,0.6,0.33351045091972087,0.5357336934696347
4.0,0.49498182159767906,0.5714285714285714,0.3926708777355499,0.5004116835350345
5.0,0.4436452676407115,0.625,0.3107431194992138,0.6334005830178722
6.0,0.43207503292433785,0.6304347826086957,0.31783692912446915,0.5381305603862222
7.0,0.44061061713195815,0.5773195876288659,0.41231576510439044,0.5168859798276652
8.0,0.40764967648155126,0.6304347826086957,0.27437172612108107,0.5266482616724016
9.0,0.3959474190028542,0.5982905982905983,0.28214452018875197,0.524870224885536
10.0,0.38473102843798734,0.6290322580645161,0.2522066432305572,0.5444927776636748
11.0,0.38577820575709637,0.6511627906976745,0.24877193289855526,0.5274331633979628
12.0,0.3580742157661629,0.6554621848739496,0.26430431079117084,0.5905825513209181
13.0,0.3692342959243389,0.6728971962616822,0.35885755302522515,0.5718623414166328
14.0,0.34688203355318814,0.6732673267326733,0.22463939586646048,0.6534951466493689
15.0,0.3366265322107965,0.6846846846846847,0.23169933385000416,0.6204743639357556
16.0,0.3218940507259309,0.5818181818181818,0.34471432116304945,0.5115213952594979
17.0,0.3483528805537318,0.6521739130434783,0.24130399771473543,0.5668495929865376
18.0,0.3062578977210927,0.6355140186915887,0.28102855904333346,0.6452929804612875
19.0,0.3433274111670672,0.6842105263157895,0.22185854071148442,0.6210592787090667
20.0,0.3565931750661514,0.6833333333333333,0.2187378387933596,0.6044691756495919
21.0,0.3084956768158206,0.616822429906542,0.3429324515564975,0.5309510820517015
22.0,0.3095241882132291,0.6363636363636364,0.22160597327693193,0.6385756032475702
23.0,0.310456809516495,0.7207207207207207,0.2111444631149076,0.6032707487903085
24.0,0.29696063577693743,0.6728971962616822,0.3115397609057798,0.6471926852153812
25.0,0.28671788204387527,0.6981132075471698,0.2173155315923419,0.6479472602505372
26.0,0.2607894858615366,0.6909090909090909,0.2326695109004458,0.6531816702585013
27.0,0.26876289876832454,0.7058823529411765,0.20904157610351787,0.6446938005466109
28.0,0.25524397983416774,0.6187050359712231,0.23714890875077987,0.6442820615895019
29.0,0.25371088599388,0.6724137931034483,0.21038356592301857,0.6277631720739199
30.0,0.2678816564886115,0.631578947368421,0.27478984302172865,0.6459916324945436
31.0,0.258835061405697,0.6981132075471698,0.2446873330377264,0.6418774858309884
32.0,0.24762850149580287,0.6164383561643836,0.2574470331957251,0.6541661927871979
33.0,0.24538977235338114,0.6785714285714286,0.25131619287309126,0.6749501616464243
34.0,0.25255595950625365,0.5540540540540541,0.2644922373281996,0.44720283167146624
35.0,0.22802088389307168,0.6608695652173913,0.23627950933403874,0.6913994160482684
36.0,0.21145440856843598,0.6728971962616822,0.2733700217831316,0.6856099452407087
37.0,0.2172541429091544,0.6818181818181818,0.5710441643222365,0.6564920686362999
38.0,0.24420702220003845,0.7058823529411765,0.2017874736114723,0.6683029525528019
39.0,0.2346590169931726,0.5934065934065934,0.26415065808800897,0.6393808864329718
40.0,0.23293524734361234,0.6612903225806451,0.21659262906323512,0.6199226947434089
41.0,0.21237104518671168,0.6722689075630253,0.22394417440536432,0.7229505109497122
42.0,0.29499202703783234,0.6804123711340206,0.20444279311294417,0.6826735800483101
43.0,0.1804632479660951,0.660377358490566,0.43358578820293503,0.6330720800466433
44.0,0.18374831039415784,0.6862745098039216,0.23786053746617844,0.6502682976489266
45.0,0.19812600636258487,0.704,0.21465863522668288,0.6393955224294885
46.0,0.17912918149461587,0.6909090909090909,0.21348988538946512,0.6348976100580589
47.0,0.16549869607026932,0.6616541353383458,0.19505752039397345,0.6351529095101901
48.0,0.15754906171087926,0.6896551724137931,0.24394933317986714,0.6543224155621953
49.0,0.2173536357311561,0.7,0.20112169256753526,0.6318525786240415
50.0,0.1795686431889489,0.6776859504132231,0.20290248819931803,0.718818362829191
51.0,0.16606373941065497,0.7241379310344828,0.212948382618006,0.630567822890046
52.0,0.15640777256398056,0.7142857142857143,0.2093198557630266,0.6893802903499244
53.0,0.14904510052845552,0.651685393258427,0.2515785758955106,0.5889368745419012
54.0,0.11293723226803606,0.6379310344827587,0.3140696400777685,0.6047421946996767
55.0,0.15325611398882613,0.7241379310344828,0.2603936049195261,0.6981344024818582
56.0,0.13960518589917265,0.6788990825688074,0.25309102756972174,0.6967759008558816
57.0,0.1374055906025813,0.7433628318584071,0.48073646528128783,0.6710615861307827
58.0,0.12300824546954392,0.703125,0.25211688279728106,0.6940759889583633
59.0,0.13719167933237036,0.7301587301587301,0.31910010426801566,0.7069952601043509
60.0,0.11051125312932962,0.7321428571428571,0.4934829670450449,0.6650002373877746
61.0,0.13426885405736,0.5419354838709678,0.35145367963205343,0.2990241455844652
