epoch,train_loss,val_f1,val_loss,val_pr_auc
1.0,1.0304541551905206,0.15476190476190477,0.7608117798674778,0.06794474044385507
2.0,0.8933374545621424,0.15555555555555556,0.7412148658764219,0.0807667422745894
3.0,0.9280970988979678,0.15544041450777202,0.7523158625985641,0.08291390532347177
4.0,0.8814140933024871,0.4594594594594595,0.8566152335270211,0.2670255885070872
5.0,0.9044842981819813,0.1694915254237288,0.745498939357731,0.10289901884415383
6.0,0.8283342202090123,0.40425531914893614,0.8391362810395351,0.2861830052284645
7.0,0.8964598408083473,0.43859649122807015,0.7972854578925357,0.2935765867902057
8.0,0.8318356542816003,0.22525597269624573,0.7802123971344777,0.1526273971538891
9.0,0.8619547020282685,0.25263157894736843,0.8359547308383674,0.11975315301610905
10.0,0.8805465298723255,0.23255813953488372,0.7739384537108568,0.1250017685350495
11.0,0.8401336296258555,0.18041237113402062,0.7825050575209238,0.0766339423958589
12.0,0.8201903920974175,0.2185430463576159,0.7969215874659856,0.11179285273968215
13.0,0.8452331069239237,0.19830028328611898,0.766117010485001,0.13388300741260195
14.0,0.8358891403836677,0.2920353982300885,0.7425135394453323,0.2360614383398896
15.0,0.8354908676384885,0.22435897435897437,0.7874746539307366,0.14717804990574912
16.0,0.8533471802352491,0.23376623376623376,0.7553822922887796,0.20509532516492934
17.0,0.8242832065995965,0.21604938271604937,0.7702763154206207,0.14444286514194976
18.0,0.8346173448284177,0.18867924528301888,0.7461906605841919,0.1177543017716982
19.0,0.8189354316534414,0.16990291262135923,0.7496586981040152,0.0696595991362853
20.0,0.8318459599806196,0.18181818181818182,0.7419657808757417,0.11890891670218158
21.0,0.8570188355769057,0.36363636363636365,0.7698933136772702,0.24497131414169462
22.0,0.822467225323877,0.32941176470588235,0.7789288607105717,0.2007428873467771
23.0,0.8318476011158901,0.21794871794871795,0.7340834035459691,0.17822369142055305
24.0,0.8098599515754313,0.1856763925729443,0.7750435071024735,0.1503285786202689
25.0,0.8089045180891552,0.3116883116883117,0.7305420908541375,0.20936455587323635
26.0,0.8200344401430164,0.19718309859154928,0.7540823437127228,0.15398419256397125
27.0,0.8184535024810011,0.16192560175054704,0.7663673183976887,0.07258999677317118
