epoch,train_loss,val_f1,val_loss,val_pr_auc
1.0,1.0109943015063891,0.6086956521739131,0.47994136206800986,0.5107241119921473
2.0,0.7144133221556174,0.6111111111111112,0.41525890225658996,0.5083799818594923
3.0,0.5515984337322406,0.6086956521739131,0.3889338776488105,0.5301964456031599
4.0,0.5261224124180512,0.5981308411214953,0.44856240970753203,0.5415584004916721
5.0,0.46818709143508336,0.6122448979591837,0.37770307866208835,0.6184324355599264
6.0,0.4040750610753816,0.5874125874125874,0.27081178856318777,0.49285667546076034
7.0,0.6134515501784085,0.5858585858585859,0.4511168604413492,0.4980080342495512
8.0,0.4274127539460925,0.5365853658536586,0.4726462948352495,0.30769371826763725
9.0,0.45539713464327725,0.6222222222222222,0.2673762255997655,0.5487045333926797
10.0,0.4143587510143256,0.6153846153846154,0.2828481519350604,0.5441884936536833
11.0,0.4498617520732601,0.6285714285714286,0.27850675051577717,0.5315752666013487
12.0,0.4011911174428103,0.62,0.32853169387243003,0.6240631544860922
13.0,0.3903514728556087,0.62,0.399004189537023,0.552590817575066
14.0,0.38344678986930253,0.6542056074766355,0.27484223438147276,0.5601759397285824
15.0,0.4077525357664315,0.6542056074766355,0.25448285529249604,0.6476492988419376
16.0,0.3094085239456642,0.6078431372549019,0.32970674167976416,0.504050530547209
17.0,0.31376379680770283,0.5757575757575758,0.33198046604993603,0.535692071646944
18.0,0.31054560617933186,0.6724137931034483,0.3503863185436534,0.5740217479569459
19.0,0.31772525267009316,0.6476190476190476,0.27716208255464625,0.5927570010743815
20.0,0.33016176013988796,0.6306306306306306,0.4156592933058814,0.5590513707849882
21.0,0.3027233152618249,0.5892857142857143,0.3036674148650242,0.4126636454692826
22.0,0.3353266279752113,0.6226415094339622,0.3832743983052817,0.5174736615726021
23.0,0.40122055055824135,0.6434782608695652,0.5554333222561656,0.4773309685673399
24.0,0.35050793854486706,0.5116279069767442,0.4056178622603643,0.35320812190889894
25.0,0.3082483011922324,0.6226415094339622,0.26705171304688263,0.5852671897665653
26.0,0.2700314426757745,0.6407766990291263,0.25776887428843576,0.5509511978542516
27.0,0.253304711291887,0.6486486486486487,0.2933139893036994,0.61300194325825
28.0,0.3154226180783651,0.6458333333333334,0.25205701050726653,0.5594516871367301
29.0,0.2735744238024086,0.5864661654135338,0.4228696567941271,0.4900657545772282
30.0,0.2860915995862362,0.6153846153846154,0.2343582750744575,0.5067983157698159
31.0,0.26342703770298403,0.6545454545454545,0.26225853131457627,0.588791456460934
32.0,0.3501850867171979,0.6666666666666666,0.2705886110880467,0.539050423397463
33.0,0.27305191673252954,0.6666666666666666,0.23271248179609977,0.5842343826014322
34.0,0.2945103418746258,0.6495726495726496,0.42116696922612235,0.6212946137544625
35.0,0.2695965988668336,0.6363636363636364,0.38028806213943017,0.5132453023992083
