epoch,train_loss,val_f1,val_loss,val_pr_auc
1.0,2.300482256615746,0.5151515151515151,0.6228305775816113,0.35140380578260316
2.0,0.9077542945416305,0.48322147651006714,0.4085057998775605,0.3140843442638501
3.0,0.7313193035946151,0.5148514851485149,0.6878284970422271,0.3876712599008234
4.0,0.6896517275645163,0.44047619047619047,0.8013480466904332,0.2395195195466317
5.0,0.6454724628559865,0.5573770491803278,0.5153185846573043,0.38224522472922645
6.0,0.740004551665502,0.5666666666666667,0.36102399464986834,0.38969719871189573
7.0,0.6074317855742974,0.543859649122807,0.5082369700612109,0.37857157297770067
8.0,0.7159294063250639,0.5636363636363636,0.4270254939020699,0.4015189185080825
9.0,0.6012551958916458,0.5,0.34248152434674906,0.35110728762671845
10.0,0.7197142651357045,0.4931506849315068,0.8454639583240966,0.29114440143190495
11.0,0.6103611752033482,0.3915343915343915,0.43126508618095694,0.18364774718598595
12.0,0.7902890686944081,0.4774193548387097,0.34059573384385233,0.2840803973888541
13.0,0.5823795571317265,0.5555555555555556,0.8768459684566428,0.37735375471605614
14.0,0.5795791550150007,0.49295774647887325,0.3444619559652825,0.34432973619230534
15.0,0.6795815081864875,0.4931506849315068,0.5402110863177364,0.2972729517914932
16.0,0.6295041736522233,0.5714285714285714,0.6504210658734776,0.3751043457865184
17.0,0.549353671254157,0.5645161290322581,0.4006236289557662,0.3787518085133856
18.0,0.5463546440673446,0.5555555555555556,0.7416396507966209,0.3775621825074427
19.0,0.5372180806832219,0.48,0.3991578720543036,0.27431817039133827
20.0,0.6120070779410592,0.5555555555555556,0.3808411824091693,0.38361702339655124
21.0,0.599613139800906,0.5263157894736842,0.4113394585948265,0.38544601438425374
22.0,0.5246355003062577,0.5147058823529411,0.37025274763838106,0.3816183901354976
23.0,0.5537605930543169,0.4827586206896552,0.8687476518412343,0.33871934943793963
24.0,0.535774094438155,0.4457831325301205,0.3644084021628394,0.2340003957764412
25.0,0.5296426399283662,0.5714285714285714,0.4419081409080184,0.3785151780743778
26.0,0.5748975236112557,0.5147058823529411,0.400091179574004,0.38448132167321447
27.0,0.5108495786739464,0.5263157894736842,0.6000638202049824,0.3965145223462785
28.0,0.7001469462830282,0.5263157894736842,0.3814971305434654,0.39588264923167027
