model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,selected_k,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
internvl3.5-8b,internvl3.5-8b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.5314216423348171,0.44599343893029575,0.6151891398921283,0.9194862415828413,0.8938898818595802,0.9424131565683044,0.5350033890593959,0.2463768115942029,0.3052899936265137,1707,1569,138,1620,4326,346,93,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.0775657889691911,0.03670031129721462,0.13214957591387153,0.9500999951221891,0.9238457190389745,0.9696119442315352,0.08717204549443475,0.0,0.1636017755231452,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,1,passed,,0.014749357977069812,0.005032296157954323,0.058821660926019884,0.6088971269694161,0.48479279590819163,0.7287093803699832,0.021112142981396853,0.07692307692307693,0.7996195307545974,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.0710832813972662,0.032014908612018014,0.1488092019433808,0.9377591337007951,0.9008939680169055,0.9669246620473818,0.08468544414975229,0.07692307692307693,0.2238427393785669,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.22203500638114143,0.0343650934194522,0.4598410109456946,0.9147846446514805,0.846304406047985,0.9670981130488805,0.22872250894905544,0.15384615384615385,0.3906150919467343,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,32,passed,,0.013741425349782524,0.0069478175367283694,0.025058083248671467,0.7261596995268523,0.6394969822154999,0.8018962195183015,0.01578830168146539,0.0,0.5301204819277109,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.08414954224023545,0.03476627806090558,0.1700791682462959,0.9136139700502415,0.8131487764504933,0.9727678568652559,0.09961351132149712,0.23076923076923078,0.6277742549143944,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,,passed,,0.06778010672392233,0.026776766039172357,0.14389344812098448,0.8869323447636701,0.7757377885650459,0.9667357166591714,0.08061620078594066,0.07692307692307693,0.543436905516804,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,32,passed,,0.036702133037024756,0.011977252808109391,0.09501888067171656,0.8138627384030047,0.7173017981823614,0.9082850222363406,0.0447758043027993,0.0,0.476854787571338,1590,1577,13,1582,3996,77,210,0
minicpm-v-2_6,minicpm-v-2_6,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.0661309156575397,0.028078158216296337,0.13836594290908572,0.9145895322179406,0.8402513730460499,0.9658024945662145,0.07837950205507156,0.07692307692307693,0.43817374762206723,1590,1577,13,1582,3996,77,210,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.7029638974447362,0.6303636578728878,0.7717266367967283,0.9562911266201397,0.94425271275221,0.9674770084215092,0.7048793108936465,0.2620320855614973,0.1288135593220339,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,32,passed,,0.18654629014632945,0.16154061895855165,0.21522388690735048,0.7578972174385933,0.7359907884770455,0.7803790330887455,0.18893189167775315,0.016042780748663103,0.3511864406779661,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.7342604208367678,0.6718499945458384,0.793702612843475,0.9508782742681049,0.9325261774472282,0.966269282854439,0.7354200925653395,0.2994652406417112,0.11864406779661017,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.6294852059612548,0.5636023613454354,0.7047713528431802,0.9425396537659748,0.9304977330331351,0.9546569991204071,0.6298002691799136,0.16042780748663102,0.21423728813559323,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,32,passed,,0.6233749262448173,0.5554841316970954,0.6933549556229308,0.933022749932022,0.9155291109795687,0.9489948100530256,0.6255004069080055,0.20320855614973263,0.17016949152542374,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.6527607198904151,0.5882770576846297,0.7234315121668627,0.9312063808574278,0.9089404445156368,0.951975493195018,0.6548445756073177,0.20320855614973263,0.12949152542372883,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,,passed,,0.6776766771276206,0.6123458595737604,0.7456623492549704,0.9561714855433698,0.9467485648264942,0.9650118844769544,0.670580847004361,0.18716577540106952,0.1376271186440678,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,32,passed,,0.19764786374338517,0.1639803754125385,0.23819170892718874,0.7018508112027554,0.6743390551107501,0.7335431320583305,0.19924542463130493,0.03208556149732621,0.5796610169491525,1662,1475,187,1543,4179,459,138,0
gemma-3-12b-it,gemma-3-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.18215541258263254,0.15656947646378988,0.21218309088079998,0.7469409951962295,0.7223145119224609,0.771175488006789,0.1841062573911737,0.0053475935828877,0.4542372881355932,1662,1475,187,1543,4179,459,138,0
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.2447180848082474,0.14274347944678328,0.38878246929924776,0.8387640296763322,0.732648424960098,0.937984161576132,0.2650180858971819,0.16129032258064516,0.9974726200505476,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,32,passed,,0.08085298493021881,0.05102793719500215,0.12018602640685316,0.8584938989591543,0.8237363777299271,0.8905736221627732,0.08770830392073144,0.0,0.2805391743892165,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.20890438551804075,0.12721088043115664,0.3166689215162863,0.8840122836100769,0.7950443316145316,0.9552255152902912,0.22497756484951942,0.1935483870967742,0.797809604043808,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.18246380420418762,0.0957116105208179,0.2906796265144163,0.8696904638965133,0.811237187138363,0.9229260292860791,0.19889301227605882,0.0967741935483871,0.43386689132266215,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,32,passed,,0.12461429395885298,0.06924412178036787,0.2113489575455169,0.8790118759681496,0.8389755371085428,0.918557749733059,0.13988990055372263,0.0967741935483871,0.3875315922493682,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.07595282898775027,0.03573774503557147,0.1560540264546864,0.6998396608419164,0.5906238890598028,0.7988128935899526,0.0886820441656796,0.0967741935483871,0.953664700926706,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,,passed,,0.25115709747788706,0.1364345584652342,0.4036086311483431,0.9126830991656928,0.8718231704417423,0.9485474638768898,0.2456326140416297,0.22580645161290322,0.36647009267059816,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,4,passed,,0.16122212601806615,0.08424930558638835,0.27569461535925716,0.8672989645895046,0.8147911664036906,0.9161368346256071,0.17840677702558816,0.12903225806451613,0.41786015164279694,1218,1187,31,1180,3096,84,117,465
gemma-4-12b-it,gemma-4-12b-it,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.2037614389467514,0.11005407793562344,0.33295216092885294,0.8293882653477185,0.7140406357372968,0.9205856067259118,0.23082504943175722,0.1935483870967742,0.9208087615838247,1218,1187,31,1180,3096,84,117,465
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.21950995686009409,0.14198842066552014,0.3226972448452717,0.9514594420254798,0.9369842542578187,0.9631261804395866,0.23498558224099284,0.10256410256410256,0.12767295597484277,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,1,passed,,0.024628263657077168,0.017575332790608994,0.03284758214484591,0.5628608288985648,0.5255221935349126,0.6024193592682773,0.025817943115313567,0.0,0.5773584905660377,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.310239992678648,0.19091013721450786,0.4529970569188799,0.9557893888082567,0.9404107296858505,0.9699547215581333,0.3235401953813486,0.3333333333333333,0.13144654088050314,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.24611741954127941,0.15995772756297355,0.36614960440066135,0.9547976132881794,0.9392086698392107,0.9675100009282339,0.2656139177612258,0.10256410256410256,0.13081761006289308,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,1,passed,,0.028133910960255186,0.01839828637438251,0.041871314635522114,0.5878567972907596,0.508178868980098,0.6570940224743328,0.030359411336564328,0.0,0.8364779874213837,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.01538892603792999,0.010877936473753236,0.020433100103992408,0.2678761490082245,0.23271485978028744,0.3071193843654315,0.0161280643247496,0.0,0.8823899371069183,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,,passed,,0.19171904307799614,0.11032845855879882,0.2958166722670219,0.8802289953233349,0.8262222583097586,0.9236033107522218,0.20095426242081116,0.05128205128205128,0.5169811320754717,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,32,passed,,0.13906451775258222,0.07565415901061628,0.23672706032754695,0.8892759232381874,0.8622369937629155,0.9172453391476321,0.14835827437406413,0.07692307692307693,0.27044025157232704,1629,1590,39,1622,4107,97,171,0
qwen3.5-4b,qwen3.5-4b,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.22183697883823839,0.13723074110969616,0.32082259793388157,0.9462506047411707,0.9301848588776496,0.9596530644820925,0.23191110820286864,0.1282051282051282,0.1320754716981132,1629,1590,39,1622,4107,97,171,0
qwen3.5-9b,qwen3.5-9b,pope,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.3230012919317407,0.19888352223224479,0.45541533930057526,0.7891544374563242,0.6623345652124403,0.8965045216038675,0.3329748905353842,0.2,0.9918238993710692,1635,1590,45,1642,4206,126,165,0
qwen3.5-9b,qwen3.5-9b,pope,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,32,passed,,0.1262967631350506,0.08557207646021826,0.19417413580469264,0.9037735849056604,0.8857128253933585,0.9201203195710225,0.1352155876413767,0.06666666666666667,0.15157232704402515,1635,1590,45,1642,4206,126,165,0
qwen3.5-9b,qwen3.5-9b,pope,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.34747739562378793,0.22352353837480743,0.476490133242492,0.9332634521313766,0.8902035072753266,0.9678409137710936,0.35776146058371966,0.2,0.3251572327044025,1635,1590,45,1642,4206,126,165,0
qwen3.5-9b,qwen3.5-9b,pope,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.2829421456517106,0.18497878872899273,0.4069011244007667,0.9469182389937107,0.9259991179066398,0.9647202567307501,0.2963479425828026,0.15555555555555556,0.17044025157232703,1635,1590,45,1642,4206,126,165,0
qwen3.5-9b,qwen3.5-9b,pope,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,16,passed,,0.0358181429384169,0.023120624415908328,0.07732416733313492,0.593109713487072,0.5263267130011767,0.6607880122731348,0.041015337933643405,0.022222222222222223,0.7616352201257862,1635,1590,45,1642,4206,126,165,0
