model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,selected_k,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,32,passed,,0.6493004957282558,0.5778741233064253,0.7090280506482219,0.6764505410241117,0.6282885468638073,0.7242336927839452,0.650657394709974,0.1134020618556701,0.7272727272727273,436,242,194,326,1315,507,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.687329012791502,0.6149754523254288,0.749384339030306,0.6729786146374712,0.6191045425053847,0.7241990735814233,0.6885710032559023,0.10824742268041238,0.9380165289256198,436,242,194,326,1315,507,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,,passed,,0.4060050681130039,0.28575971103080683,0.5318368967817496,0.801277939507574,0.7118105704175927,0.8870929047034948,0.3360088702847567,0.0,0.9730596536241181,1611,1559,52,1545,3971,138,29,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,16,passed,,0.36418962315375664,0.24718898918412835,0.4960167667413084,0.9534711600138155,0.9380431786862655,0.9673162483747091,0.3803548276777485,0.28846153846153844,0.13470173187940987,1611,1559,52,1545,3971,138,29,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.40530677918816044,0.2865890659367684,0.5337352056794351,0.9662012137958258,0.9549945525680928,0.9762480591107434,0.42188270340871964,0.28846153846153844,0.11866581141757537,1611,1559,52,1545,3971,138,29,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,,passed,,0.1830478760153614,0.10832922644775206,0.2675912606029596,0.6684611176422659,0.571512357826788,0.7580607291413791,0.13143592574716115,0.0,0.9888957433682912,1674,1621,53,1653,4161,147,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,16,passed,,0.18559253844053317,0.11890911485229613,0.2734199264803099,0.9123182754647143,0.8945176915877787,0.9307947379726446,0.1931807638114033,0.07547169811320754,0.1863047501542258,1674,1621,53,1653,4161,147,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.20806624292657905,0.1377260611227802,0.30034780259245997,0.9015282902471106,0.8587735549388918,0.9354743138601594,0.21610210024490184,0.05660377358490566,0.6600863664404688,1674,1621,53,1653,4161,147,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,,passed,,0.6676221458961045,0.5952403013823069,0.72936730738077,0.6834902445258584,0.6345599369890613,0.7350278396951079,0.6581825016201728,0.0,0.9297520661157025,436,242,194,326,1315,507,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,16,passed,,0.6697047664235327,0.599178236009106,0.7386891737994303,0.7328107693618471,0.6876107040281146,0.7798076807151857,0.6736488275190992,0.06701030927835051,0.8512396694214877,436,242,194,326,1315,507,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,,passed,,0.6429311055826454,0.5707744497752059,0.7157608414984,0.6715515037914288,0.6205144530204917,0.7231598312061092,0.646902127565924,0.06701030927835051,0.9256198347107438,436,242,194,326,1315,507,7,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.48377411044364577,0.3274461424501596,0.6372890800204826,0.9763759780646024,0.9669743449476355,0.9853188233578466,0.4956092973910671,0.39473684210526316,0.09974587039390088,1612,1574,38,1542,3980,168,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,32,passed,,0.0810060340871222,0.057522658364191535,0.10797426617263033,0.8784692035043136,0.8583182665614808,0.8970769130187829,0.08554882265184616,0.0,0.193138500635324,1612,1574,38,1542,3980,168,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.5097467095217273,0.35668594906734447,0.6672881447542467,0.9774292784056711,0.9682658964068613,0.9860882084185826,0.5213000053112331,0.39473684210526316,0.09974587039390088,1612,1574,38,1542,3980,168,28,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.260782846502104,0.18539038175009295,0.362750130740141,0.9477314456899885,0.9343325454285168,0.9613191719472332,0.27324139762984784,0.17307692307692307,0.15891959798994976,1644,1592,52,1609,4194,173,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,32,passed,,0.08869199422914646,0.06570520736277927,0.11878282252005816,0.8439553536915346,0.8135588928014744,0.8715415722875135,0.09268840252832522,0.019230769230769232,0.30527638190954776,1644,1592,52,1609,4194,173,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.2552486846741951,0.1784240715934439,0.3585803404766716,0.9098376497873986,0.8525974748225781,0.954059555298438,0.2669839727327435,0.19230769230769232,0.8203517587939698,1644,1592,52,1609,4194,173,156,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,bce,Diag-Classifier,test,test,pooled,,passed,,0.8491205341723992,0.7802117281985447,0.913916346503656,0.9552519893899204,0.9369033305465333,0.9719375769022277,0.8503291138469237,0.25862068965517243,0.1476923076923077,441,325,116,381,1310,357,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,bce,Diag-kNN-tuned,test,test,pooled,32,passed,,0.6245665581978869,0.5302903128904931,0.7234613416288481,0.900424403183024,0.868619531584154,0.9308173645267542,0.6287128238894678,0.034482758620689655,0.16,441,325,116,381,1310,357,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,bce,Diag-vMF,test,test,pooled,,passed,,0.8208434841566867,0.7484594083013769,0.8898036061126591,0.9130503978779841,0.8741500107351663,0.9484365491273785,0.8220677109013624,0.25,0.7415384615384616,441,325,116,381,1310,357,2,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.518842439929197,0.35531789419546705,0.6666995499041731,0.9739182772687756,0.961825412858837,0.9850902723854017,0.5297974261868917,0.42105263157894735,0.08195679796696315,1612,1574,38,1542,3980,168,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,32,passed,,0.49525191917975003,0.34074342759457593,0.6369190485852376,0.9535711897278139,0.9229345471205362,0.9773631562419249,0.5033044925342897,0.39473684210526316,0.2020330368487929,1612,1574,38,1542,3980,168,28,0
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.5903022444722603,0.42731187319349623,0.7341086499303691,0.9785160168528055,0.9676681173214489,0.988356427265419,0.5980242909680477,0.5789473684210527,0.10419313850063533,1612,1574,38,1542,3980,168,28,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.29306193339927455,0.19385772512962407,0.41002766923014067,0.9411842868187089,0.9238365977957655,0.957986850546807,0.30112118759587964,0.17307692307692307,0.21482412060301506,1644,1592,52,1609,4194,173,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,32,passed,,0.2075633012790171,0.11947770865315206,0.31069324719524916,0.8780923850019327,0.8440552728441544,0.9121836833687156,0.21274912566089027,0.11538461538461539,0.44221105527638194,1644,1592,52,1609,4194,173,156,0
qwen3-vl-8b,qwen3-vl-8b,pope,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.2930222712637354,0.19421489743343337,0.4012461782965563,0.9212166602241979,0.8823724368276427,0.952694304694814,0.29989485363329194,0.11538461538461539,0.4792713567839196,1644,1592,52,1609,4194,173,156,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,supcon,Diag-Classifier,test,test,pooled,,passed,,0.8033319153084116,0.7243962693937211,0.8725886955798481,0.9369761273209549,0.91291495047563,0.9577922118757097,0.804716632883454,0.16379310344827586,0.27076923076923076,441,325,116,381,1310,357,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,supcon,Diag-kNN-tuned,test,test,pooled,32,passed,,0.6893427679753532,0.6021108299446639,0.7666865863613159,0.8728912466843501,0.837596285744434,0.9042014324693408,0.6911730326221055,0.13793103448275862,0.3569230769230769,441,325,116,381,1310,357,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,supcon,Diag-vMF,test,test,pooled,,passed,,0.741331766969846,0.6555666377634912,0.8167847134779953,0.8751458885941644,0.8322662007659917,0.9132805906123016,0.7428331312440066,0.16379310344827586,0.5784615384615385,441,325,116,381,1310,357,2,0
