model_alias,model_name,dataset_family,encoder_family,objective,method,readout,support_family,method_role,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,selected_rho,selected_C,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hard_hallucination,num_excluded_false_negative,num_excluded_parsed_none
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,knn,StageC-knn,knn,support_estimator,test,test,pooled,0.5,20260507,32,,,,passed,,0.1988671874324492,0.12513844696604695,0.29912502173197,0.9057069360865062,0.8778862935260311,0.9286157709900937,0.20676964645303947,0.07547169811320754,0.3775447254780999,1674,1621,53,1653,repope,3833,138,69,3902,69,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,radius_ball,StageC-radius_ball,radius_ball,support_estimator,test,test,pooled,0.5,20260507,,,0.005555495945128048,,passed,,0.5340179717586649,0.5255750888124956,0.5438962209107197,0.7760641579272055,0.764067963767594,0.7872669287828558,0.06803594351732992,0.0,0.44787168414558914,1674,1621,53,1653,repope,3833,138,69,3902,69,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,logistic,StageC-logistic,supervised_comparator,supervised_comparator,test,test,pooled,0.5,20260507,,,,0.1,passed,,0.2254437823490856,0.145531713223245,0.32389047740098054,0.9254361970830958,0.9057654976950199,0.9427630617795789,0.2164339575761714,0.07547169811320754,0.24429364589759409,1674,1621,53,1653,repope,3833,138,69,3902,69,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,single_vmf,StageC-single_vmf,single_vmf,support_estimator,test,test,pooled,0.5,20260507,,,,,passed,,0.6795904732904038,0.6111874828525151,0.7445514465032343,0.6919783590355286,0.6412096667899932,0.7411576005758319,0.6818118109406329,0.12886597938144329,0.8925619834710744,436,242,194,326,repope,3833,138,69,3902,69,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,mixture_vmf,StageC-mixture_vmf,mixture_vmf,support_estimator,test,test,pooled,0.5,20260507,,2,,,passed,,0.6795904732904038,0.6111874828525151,0.7445514465032343,0.6919783590355286,0.6412096667899932,0.7411576005758319,0.6818118109406329,0.12886597938144329,0.8925619834710744,436,242,194,326,repope,3833,138,69,3902,69,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,knn,StageC-knn,knn,support_estimator,test,test,pooled,0.5,20260507,32,,,,passed,,0.7039084633140057,0.6359922372581381,0.769676446932619,0.7555167419272386,0.7118408239396079,0.800482342763763,0.7061528291969642,0.12886597938144329,0.8057851239669421,436,242,194,326,repope,3833,138,69,3902,69,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,radius_ball,StageC-radius_ball,radius_ball,support_estimator,test,test,pooled,0.5,20260507,,,0.005555495945128048,,passed,,0.7357142934773355,0.7110293563889877,0.7601737342327206,0.5648057425236431,0.5416034920549746,0.5882433724811773,0.4794713782306385,0.0,0.8553719008264463,436,242,194,326,repope,3833,138,69,3902,69,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,logistic,StageC-logistic,supervised_comparator,supervised_comparator,test,test,pooled,0.5,20260507,,,,0.1,passed,,0.7519206437811133,0.6850052256243827,0.8155588229623845,0.8146246911476527,0.7747495849798715,0.8532647191067655,0.7540713182930203,0.11855670103092783,0.5702479338842975,436,242,194,326,repope,3833,138,69,3902,69,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,single_vmf,StageC-single_vmf,single_vmf,support_estimator,test,test,pooled,0.5,20260508,,,,,passed,,0.4179420968695417,0.2894748239449486,0.5449977831824045,0.9562096018157595,0.9407644539861179,0.968896570486962,0.42669796725726317,0.1346153846153846,0.14239897370109045,1611,1559,52,1545,repope,3833,138,69,3902,69,29,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,mixture_vmf,StageC-mixture_vmf,mixture_vmf,support_estimator,test,test,pooled,0.5,20260508,,2,,,passed,,0.4179420968695417,0.2894748239449486,0.5449977831824045,0.9562096018157595,0.9407644539861179,0.968896570486962,0.42669796725726317,0.1346153846153846,0.14239897370109045,1611,1559,52,1545,repope,3833,138,69,3902,69,29,0
