model_alias,model_name,dataset_family,encoder_family,objective,method,readout,support_family,method_role,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,selected_K,selected_rho,selected_C,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,training_dataset_family,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hard_hallucination,num_excluded_false_negative,num_excluded_parsed_none
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,mixture_vmf,StageC-mixture_vmf,mixture_vmf,support_estimator,test,test,pooled,0.5,20260507,,2,,,passed,,0.6061335581172319,0.5405251329298875,0.6764374656393075,0.6987696313093139,0.6488309471299215,0.7463492597464942,0.6076202769557904,0.09183673469387756,0.6584362139917695,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,knn,StageC-knn,knn,support_estimator,test,test,pooled,0.5,20260507,32,,,,passed,,0.7583069047004496,0.7008296063634959,0.8089935516893467,0.76984126984127,0.7235951484751018,0.8108247197813089,0.7589577968221994,0.28061224489795916,0.6502057613168725,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,radius_ball,StageC-radius_ball,radius_ball,support_estimator,test,test,pooled,0.5,20260507,,,0.008543779056727218,,passed,,0.7825542218606535,0.7335069178970959,0.8293306496792813,0.794259679180314,0.7523453807297321,0.8337070786934175,0.6936522677096307,0.0,0.7654320987654321,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,logistic,StageC-logistic,supervised_comparator,supervised_comparator,test,test,pooled,0.5,20260507,,,,0.1,passed,,0.9001008601707892,0.8633976306545139,0.9310581608233036,0.9192911732594272,0.8940765150425128,0.9413445942866377,0.9004060479563242,0.3673469387755102,0.3168724279835391,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,single_vmf,StageC-single_vmf,single_vmf,support_estimator,test,test,pooled,0.5,20260508,,,,,passed,,0.5363527616677839,0.4707041783186068,0.6062570541436391,0.7008902326362644,0.6462945753523419,0.7524118977773793,0.5393649941793158,0.00510204081632653,0.5720164609053497,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,mixture_vmf,StageC-mixture_vmf,mixture_vmf,support_estimator,test,test,pooled,0.5,20260508,,4,,,passed,,0.5363527616677839,0.4707041783186068,0.6062570541436391,0.7008902326362644,0.6462945753523419,0.7524118977773793,0.5393649941793158,0.00510204081632653,0.5720164609053497,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,knn,StageC-knn,knn,support_estimator,test,test,pooled,0.5,20260508,32,,,,passed,,0.732074764396069,0.672897086378017,0.7869103105683731,0.7513647434282354,0.7040018935093268,0.793887745435134,0.7328864704178882,0.19387755102040816,0.7037037037037037,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,radius_ball,StageC-radius_ball,radius_ball,support_estimator,test,test,pooled,0.5,20260508,,,0.007050916620418831,,passed,,0.7472033779168831,0.6935754153818414,0.7993689662194691,0.7614638447971781,0.7163015805319319,0.8052806480598788,0.6703594915409306,0.0,0.7983539094650206,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-3-12b-it,gemma-3-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,logistic,StageC-logistic,supervised_comparator,supervised_comparator,test,test,pooled,0.5,20260508,,,,0.1,passed,,0.9035393141567237,0.8652286087600098,0.9373211462754154,0.9262618627697993,0.9029399419937242,0.9488497424176968,0.9039042168480104,0.33163265306122447,0.29218106995884774,439,243,196,326,repope,3553,425,212,3765,212,4,0
gemma-4-12b-it,gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,single_vmf,StageC-single_vmf,single_vmf,support_estimator,test,test,pooled,0.5,20260506,,,,,passed,,0.18299458691016457,0.1432136359428282,0.245485243910174,0.3402022485640963,0.2771480792106169,0.4029938778692455,0.18913413661524725,0.04081632653061224,0.9700598802395209,432,334,98,397,repope,2926,64,32,2958,32,11,0
gemma-4-12b-it,gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,mixture_vmf,StageC-mixture_vmf,mixture_vmf,support_estimator,test,test,pooled,0.5,20260506,,2,,,passed,,0.18299193647455295,0.1432136359428282,0.24547986740852934,0.3401869729927899,0.27714807921061685,0.4029394693871027,0.18910606578654876,0.04081632653061224,0.9700598802395209,432,334,98,397,repope,2926,64,32,2958,32,11,0
gemma-4-12b-it,gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,knn,StageC-knn,knn,support_estimator,test,test,pooled,0.5,20260506,8,,,,passed,,0.32268210326123314,0.25139736282390157,0.4051670897150181,0.6503116216546498,0.5954797722348013,0.7052337349704833,0.3274770963858751,0.04081632653061224,0.7664670658682635,432,334,98,397,repope,2926,64,32,2958,32,11,0
gemma-4-12b-it,gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,radius_ball,StageC-radius_ball,radius_ball,support_estimator,test,test,pooled,0.5,20260506,,,0.012223404758435247,,passed,,0.31194041802103456,0.24441476578827262,0.39756896440363837,0.628039838689967,0.5717531798141277,0.685673624626478,0.3045870271508871,0.0,0.7904191616766467,432,334,98,397,repope,2926,64,32,2958,32,11,0
gemma-4-12b-it,gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,logistic,StageC-logistic,supervised_comparator,supervised_comparator,test,test,pooled,0.5,20260506,,,,0.1,passed,,0.19956960645312224,0.14835715789453227,0.2611432104422468,0.33038005621410244,0.2676879739601275,0.39770843145398466,0.20244607272527443,0.04081632653061224,0.9940119760479041,432,334,98,397,repope,2926,64,32,2958,32,11,0
gemma-4-12b-it,gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,single_vmf,StageC-single_vmf,single_vmf,support_estimator,test,test,pooled,0.5,20260507,,,,,passed,,0.22033756420338946,0.17839207424650166,0.27043747529166984,0.5180862764267384,0.45062422529274304,0.5785876897828555,0.22358430916262192,0.0,0.9760479041916168,432,334,98,397,repope,2926,64,32,2958,32,11,0
gemma-4-12b-it,gemma-4-12b-it,dash-b,Sphere-Traj-LSTM,proxy_anchor,mixture_vmf,StageC-mixture_vmf,mixture_vmf,support_estimator,test,test,pooled,0.5,20260507,,2,,,passed,,0.22033756420338949,0.17839207424650166,0.27043747529166984,0.5180862764267383,0.45062422529274304,0.5785876897828555,0.22358430916262192,0.0,0.9760479041916168,432,334,98,397,repope,2926,64,32,2958,32,11,0
