epoch,loss,model_alias,objective,negative_budget_ratio,negative_budget_seed
13.0,8.140579800435832,minicpm-v-2_6,proxy_anchor,0.5,20260508
14.0,7.836182766240598,minicpm-v-2_6,proxy_anchor,0.5,20260508
15.0,6.956206038812922,minicpm-v-2_6,proxy_anchor,0.5,20260508
16.0,9.5795630548985,minicpm-v-2_6,proxy_anchor,0.5,20260508
17.0,7.736279211704086,minicpm-v-2_6,proxy_anchor,0.5,20260508
18.0,8.87477655230828,minicpm-v-2_6,proxy_anchor,0.5,20260508
19.0,4.997740956472401,minicpm-v-2_6,proxy_anchor,0.5,20260508
20.0,7.758626860892498,minicpm-v-2_6,proxy_anchor,0.5,20260508
1.0,11.7719224883583,minicpm-v-2_6,proxy_anchor,0.25,20260506
2.0,10.854932286591122,minicpm-v-2_6,proxy_anchor,0.25,20260506
3.0,9.099293452545263,minicpm-v-2_6,proxy_anchor,0.25,20260506
4.0,8.817328113964411,minicpm-v-2_6,proxy_anchor,0.25,20260506
5.0,9.343423549945538,minicpm-v-2_6,proxy_anchor,0.25,20260506
6.0,9.693240290572446,minicpm-v-2_6,proxy_anchor,0.25,20260506
7.0,11.020773774077695,minicpm-v-2_6,proxy_anchor,0.25,20260506
8.0,8.577471025625696,minicpm-v-2_6,proxy_anchor,0.25,20260506
9.0,9.337882935309938,minicpm-v-2_6,proxy_anchor,0.25,20260506
10.0,9.01794602421237,minicpm-v-2_6,proxy_anchor,0.25,20260506
11.0,8.889135524520633,minicpm-v-2_6,proxy_anchor,0.25,20260506
12.0,7.570959724509427,minicpm-v-2_6,proxy_anchor,0.25,20260506
13.0,8.875485803103674,minicpm-v-2_6,proxy_anchor,0.25,20260506
14.0,7.7787293272350055,minicpm-v-2_6,proxy_anchor,0.25,20260506
15.0,9.019279936216654,minicpm-v-2_6,proxy_anchor,0.25,20260506
16.0,8.383173532305076,minicpm-v-2_6,proxy_anchor,0.25,20260506
17.0,9.100477345248544,minicpm-v-2_6,proxy_anchor,0.25,20260506
1.0,10.77678234232992,minicpm-v-2_6,proxy_anchor,0.25,20260507
2.0,11.503598700584677,minicpm-v-2_6,proxy_anchor,0.25,20260507
3.0,7.964332793610616,minicpm-v-2_6,proxy_anchor,0.25,20260507
4.0,10.888667716618206,minicpm-v-2_6,proxy_anchor,0.25,20260507
5.0,8.009637515085139,minicpm-v-2_6,proxy_anchor,0.25,20260507
6.0,9.749340941707503,minicpm-v-2_6,proxy_anchor,0.25,20260507
7.0,9.29092547916135,minicpm-v-2_6,proxy_anchor,0.25,20260507
8.0,8.92968956713179,minicpm-v-2_6,proxy_anchor,0.25,20260507
1.0,10.148883938157363,minicpm-v-2_6,proxy_anchor,0.25,20260508
2.0,9.546056052279296,minicpm-v-2_6,proxy_anchor,0.25,20260508
3.0,9.547192848896955,minicpm-v-2_6,proxy_anchor,0.25,20260508
4.0,8.894423698851382,minicpm-v-2_6,proxy_anchor,0.25,20260508
5.0,9.216029168180219,minicpm-v-2_6,proxy_anchor,0.25,20260508
6.0,9.446008463177213,minicpm-v-2_6,proxy_anchor,0.25,20260508
7.0,9.943253565387304,minicpm-v-2_6,proxy_anchor,0.25,20260508
8.0,8.169549369209056,minicpm-v-2_6,proxy_anchor,0.25,20260508
9.0,8.828772015265091,minicpm-v-2_6,proxy_anchor,0.25,20260508
10.0,8.041299006961545,minicpm-v-2_6,proxy_anchor,0.25,20260508
11.0,7.197300720013859,minicpm-v-2_6,proxy_anchor,0.25,20260508
12.0,8.134616619920077,minicpm-v-2_6,proxy_anchor,0.25,20260508
13.0,7.901635436288172,minicpm-v-2_6,proxy_anchor,0.25,20260508
14.0,7.931578243494788,minicpm-v-2_6,proxy_anchor,0.25,20260508
15.0,10.918372225585552,minicpm-v-2_6,proxy_anchor,0.25,20260508
16.0,8.98822110018313,minicpm-v-2_6,proxy_anchor,0.25,20260508
1.0,13.630741559542143,gemma-3-12b-it,proxy_anchor,1.0,20260506
2.0,13.089585075551028,gemma-3-12b-it,proxy_anchor,1.0,20260506
3.0,12.747970418033438,gemma-3-12b-it,proxy_anchor,1.0,20260506
4.0,12.606783776261688,gemma-3-12b-it,proxy_anchor,1.0,20260506
5.0,12.091458567546923,gemma-3-12b-it,proxy_anchor,1.0,20260506
6.0,12.432806087894736,gemma-3-12b-it,proxy_anchor,1.0,20260506
7.0,12.568428695951052,gemma-3-12b-it,proxy_anchor,1.0,20260506
8.0,11.832534114939294,gemma-3-12b-it,proxy_anchor,1.0,20260506
9.0,11.04772194142675,gemma-3-12b-it,proxy_anchor,1.0,20260506
10.0,11.683394314117201,gemma-3-12b-it,proxy_anchor,1.0,20260506
11.0,10.778711200060108,gemma-3-12b-it,proxy_anchor,1.0,20260506
12.0,10.393272558128851,gemma-3-12b-it,proxy_anchor,1.0,20260506
13.0,9.687908362718968,gemma-3-12b-it,proxy_anchor,1.0,20260506
14.0,9.902096293330972,gemma-3-12b-it,proxy_anchor,1.0,20260506
15.0,13.57699870104284,gemma-3-12b-it,proxy_anchor,1.0,20260506
16.0,11.960357964248619,gemma-3-12b-it,proxy_anchor,1.0,20260506
17.0,10.939001527846669,gemma-3-12b-it,proxy_anchor,1.0,20260506
18.0,9.2897640274301,gemma-3-12b-it,proxy_anchor,1.0,20260506
19.0,15.359093211055582,gemma-3-12b-it,proxy_anchor,1.0,20260506
20.0,11.09386498847758,gemma-3-12b-it,proxy_anchor,1.0,20260506
1.0,13.693345390174064,gemma-3-12b-it,proxy_anchor,1.0,20260507
2.0,13.199934726866601,gemma-3-12b-it,proxy_anchor,1.0,20260507
3.0,12.909203007689907,gemma-3-12b-it,proxy_anchor,1.0,20260507
4.0,12.543412088688562,gemma-3-12b-it,proxy_anchor,1.0,20260507
5.0,12.167138965121461,gemma-3-12b-it,proxy_anchor,1.0,20260507
6.0,11.98100845918037,gemma-3-12b-it,proxy_anchor,1.0,20260507
7.0,11.998227225889089,gemma-3-12b-it,proxy_anchor,1.0,20260507
8.0,11.338977294929547,gemma-3-12b-it,proxy_anchor,1.0,20260507
9.0,11.118508515854227,gemma-3-12b-it,proxy_anchor,1.0,20260507
10.0,11.258617777989821,gemma-3-12b-it,proxy_anchor,1.0,20260507
11.0,10.68996948809885,gemma-3-12b-it,proxy_anchor,1.0,20260507
12.0,9.767259475991857,gemma-3-12b-it,proxy_anchor,1.0,20260507
13.0,10.317429111494139,gemma-3-12b-it,proxy_anchor,1.0,20260507
14.0,10.252776532391318,gemma-3-12b-it,proxy_anchor,1.0,20260507
15.0,8.851668135852536,gemma-3-12b-it,proxy_anchor,1.0,20260507
16.0,8.69623124125976,gemma-3-12b-it,proxy_anchor,1.0,20260507
17.0,7.794192199553599,gemma-3-12b-it,proxy_anchor,1.0,20260507
18.0,10.932391905556857,gemma-3-12b-it,proxy_anchor,1.0,20260507
19.0,9.116489950288415,gemma-3-12b-it,proxy_anchor,1.0,20260507
20.0,7.271368055981329,gemma-3-12b-it,proxy_anchor,1.0,20260507
1.0,13.590290371648866,gemma-3-12b-it,proxy_anchor,1.0,20260508
2.0,13.063283411086415,gemma-3-12b-it,proxy_anchor,1.0,20260508
3.0,12.632313938821722,gemma-3-12b-it,proxy_anchor,1.0,20260508
4.0,12.38464418855248,gemma-3-12b-it,proxy_anchor,1.0,20260508
5.0,11.992496280468787,gemma-3-12b-it,proxy_anchor,1.0,20260508
6.0,12.09946263573648,gemma-3-12b-it,proxy_anchor,1.0,20260508
7.0,11.81733496576293,gemma-3-12b-it,proxy_anchor,1.0,20260508
8.0,10.774105475259343,gemma-3-12b-it,proxy_anchor,1.0,20260508
9.0,11.441913094575709,gemma-3-12b-it,proxy_anchor,1.0,20260508
10.0,10.888395311845613,gemma-3-12b-it,proxy_anchor,1.0,20260508
11.0,10.097443778650314,gemma-3-12b-it,proxy_anchor,1.0,20260508
12.0,11.504834308883183,gemma-3-12b-it,proxy_anchor,1.0,20260508
13.0,10.378767686731676,gemma-3-12b-it,proxy_anchor,1.0,20260508
14.0,8.836829171581087,gemma-3-12b-it,proxy_anchor,1.0,20260508
15.0,12.52315497937785,gemma-3-12b-it,proxy_anchor,1.0,20260508
16.0,9.871804835030396,gemma-3-12b-it,proxy_anchor,1.0,20260508
17.0,7.559138788057369,gemma-3-12b-it,proxy_anchor,1.0,20260508
18.0,14.735449036741569,gemma-3-12b-it,proxy_anchor,1.0,20260508
19.0,11.435507035483182,gemma-3-12b-it,proxy_anchor,1.0,20260508
20.0,10.119143673497387,gemma-3-12b-it,proxy_anchor,1.0,20260508
1.0,13.148308843382168,gemma-3-12b-it,proxy_anchor,0.5,20260506
2.0,12.535315821116981,gemma-3-12b-it,proxy_anchor,0.5,20260506
3.0,12.278964939092102,gemma-3-12b-it,proxy_anchor,0.5,20260506
4.0,11.70447894523185,gemma-3-12b-it,proxy_anchor,0.5,20260506
5.0,11.444716880869263,gemma-3-12b-it,proxy_anchor,0.5,20260506
6.0,11.194651053277937,gemma-3-12b-it,proxy_anchor,0.5,20260506
7.0,11.150362488948016,gemma-3-12b-it,proxy_anchor,0.5,20260506
8.0,10.707349092805211,gemma-3-12b-it,proxy_anchor,0.5,20260506
9.0,10.091349559317864,gemma-3-12b-it,proxy_anchor,0.5,20260506
10.0,10.176772888913098,gemma-3-12b-it,proxy_anchor,0.5,20260506
11.0,8.97305679827889,gemma-3-12b-it,proxy_anchor,0.5,20260506
12.0,8.888706287571475,gemma-3-12b-it,proxy_anchor,0.5,20260506
13.0,7.185696221411149,gemma-3-12b-it,proxy_anchor,0.5,20260506
14.0,11.38326878136056,gemma-3-12b-it,proxy_anchor,0.5,20260506
15.0,10.513271551144868,gemma-3-12b-it,proxy_anchor,0.5,20260506
16.0,8.863359251186983,gemma-3-12b-it,proxy_anchor,0.5,20260506
17.0,7.918948095253264,gemma-3-12b-it,proxy_anchor,0.5,20260506
18.0,7.8007532066557985,gemma-3-12b-it,proxy_anchor,0.5,20260506
1.0,13.244132542958456,gemma-3-12b-it,proxy_anchor,0.5,20260507
2.0,12.539227400294655,gemma-3-12b-it,proxy_anchor,0.5,20260507
3.0,12.35821886531227,gemma-3-12b-it,proxy_anchor,0.5,20260507
4.0,12.137327422183823,gemma-3-12b-it,proxy_anchor,0.5,20260507
5.0,11.732648374296597,gemma-3-12b-it,proxy_anchor,0.5,20260507
6.0,11.469316671505709,gemma-3-12b-it,proxy_anchor,0.5,20260507
7.0,11.22555305612673,gemma-3-12b-it,proxy_anchor,0.5,20260507
8.0,10.625900507669842,gemma-3-12b-it,proxy_anchor,0.5,20260507
9.0,10.081946449229125,gemma-3-12b-it,proxy_anchor,0.5,20260507
10.0,9.467421492922353,gemma-3-12b-it,proxy_anchor,0.5,20260507
11.0,10.088826249415181,gemma-3-12b-it,proxy_anchor,0.5,20260507
12.0,9.3708667471431,gemma-3-12b-it,proxy_anchor,0.5,20260507
13.0,7.564927734891732,gemma-3-12b-it,proxy_anchor,0.5,20260507
14.0,21.78831153555537,gemma-3-12b-it,proxy_anchor,0.5,20260507
15.0,14.369693348037295,gemma-3-12b-it,proxy_anchor,0.5,20260507
16.0,12.911050787389991,gemma-3-12b-it,proxy_anchor,0.5,20260507
17.0,10.459695339329532,gemma-3-12b-it,proxy_anchor,0.5,20260507
18.0,8.74502150217692,gemma-3-12b-it,proxy_anchor,0.5,20260507
1.0,13.061195211929787,gemma-3-12b-it,proxy_anchor,0.5,20260508
2.0,12.462633996687405,gemma-3-12b-it,proxy_anchor,0.5,20260508
3.0,12.212475154820982,gemma-3-12b-it,proxy_anchor,0.5,20260508
4.0,12.11490960874722,gemma-3-12b-it,proxy_anchor,0.5,20260508
5.0,11.661010213043902,gemma-3-12b-it,proxy_anchor,0.5,20260508
6.0,11.186853457953667,gemma-3-12b-it,proxy_anchor,0.5,20260508
7.0,11.302380884026151,gemma-3-12b-it,proxy_anchor,0.5,20260508
8.0,10.520833210736157,gemma-3-12b-it,proxy_anchor,0.5,20260508
9.0,13.102828906541802,gemma-3-12b-it,proxy_anchor,0.5,20260508
10.0,11.257755051064459,gemma-3-12b-it,proxy_anchor,0.5,20260508
11.0,9.90285862090578,gemma-3-12b-it,proxy_anchor,0.5,20260508
12.0,9.081358101326789,gemma-3-12b-it,proxy_anchor,0.5,20260508
13.0,8.9041280574216,gemma-3-12b-it,proxy_anchor,0.5,20260508
14.0,8.418558096157444,gemma-3-12b-it,proxy_anchor,0.5,20260508
15.0,10.581271824323798,gemma-3-12b-it,proxy_anchor,0.5,20260508
16.0,9.123238573416296,gemma-3-12b-it,proxy_anchor,0.5,20260508
17.0,7.1355983536556895,gemma-3-12b-it,proxy_anchor,0.5,20260508
18.0,11.871151406134901,gemma-3-12b-it,proxy_anchor,0.5,20260508
19.0,9.075985248155328,gemma-3-12b-it,proxy_anchor,0.5,20260508
20.0,7.368019896832753,gemma-3-12b-it,proxy_anchor,0.5,20260508
1.0,12.446941879806248,gemma-3-12b-it,proxy_anchor,0.25,20260506
2.0,11.673895284887806,gemma-3-12b-it,proxy_anchor,0.25,20260506
3.0,11.12873209744537,gemma-3-12b-it,proxy_anchor,0.25,20260506
4.0,11.04188686891083,gemma-3-12b-it,proxy_anchor,0.25,20260506
5.0,10.50490593434553,gemma-3-12b-it,proxy_anchor,0.25,20260506
6.0,10.714988946588875,gemma-3-12b-it,proxy_anchor,0.25,20260506
7.0,10.859308469422563,gemma-3-12b-it,proxy_anchor,0.25,20260506
8.0,10.841662785367713,gemma-3-12b-it,proxy_anchor,0.25,20260506
9.0,9.244592119546887,gemma-3-12b-it,proxy_anchor,0.25,20260506
10.0,8.670889398054074,gemma-3-12b-it,proxy_anchor,0.25,20260506
11.0,10.532478507928882,gemma-3-12b-it,proxy_anchor,0.25,20260506
12.0,8.798894182910487,gemma-3-12b-it,proxy_anchor,0.25,20260506
13.0,7.112187575303521,gemma-3-12b-it,proxy_anchor,0.25,20260506
14.0,8.405357201850684,gemma-3-12b-it,proxy_anchor,0.25,20260506
15.0,11.030285875664998,gemma-3-12b-it,proxy_anchor,0.25,20260506
16.0,8.855374797832512,gemma-3-12b-it,proxy_anchor,0.25,20260506
17.0,6.118433011030021,gemma-3-12b-it,proxy_anchor,0.25,20260506
18.0,9.097869670987292,gemma-3-12b-it,proxy_anchor,0.25,20260506
19.0,5.935007381126443,gemma-3-12b-it,proxy_anchor,0.25,20260506
20.0,3.859224731996747,gemma-3-12b-it,proxy_anchor,0.25,20260506
1.0,12.113214919462202,gemma-3-12b-it,proxy_anchor,0.25,20260507
2.0,11.766602060188195,gemma-3-12b-it,proxy_anchor,0.25,20260507
3.0,11.614544949267007,gemma-3-12b-it,proxy_anchor,0.25,20260507
4.0,11.529089468168607,gemma-3-12b-it,proxy_anchor,0.25,20260507
5.0,11.154367157069997,gemma-3-12b-it,proxy_anchor,0.25,20260507
6.0,11.904981729403712,gemma-3-12b-it,proxy_anchor,0.25,20260507
7.0,10.869716322138585,gemma-3-12b-it,proxy_anchor,0.25,20260507
8.0,10.40813369912572,gemma-3-12b-it,proxy_anchor,0.25,20260507
9.0,11.056151296767291,gemma-3-12b-it,proxy_anchor,0.25,20260507
10.0,10.200975824360249,gemma-3-12b-it,proxy_anchor,0.25,20260507
11.0,9.788257505177604,gemma-3-12b-it,proxy_anchor,0.25,20260507
12.0,8.339967768841932,gemma-3-12b-it,proxy_anchor,0.25,20260507
13.0,11.38279303972693,gemma-3-12b-it,proxy_anchor,0.25,20260507
14.0,10.64868154966235,gemma-3-12b-it,proxy_anchor,0.25,20260507
15.0,9.939915617556805,gemma-3-12b-it,proxy_anchor,0.25,20260507
16.0,8.156324939149167,gemma-3-12b-it,proxy_anchor,0.25,20260507
17.0,9.105583947549983,gemma-3-12b-it,proxy_anchor,0.25,20260507
18.0,9.492665195699661,gemma-3-12b-it,proxy_anchor,0.25,20260507
19.0,8.463446674727455,gemma-3-12b-it,proxy_anchor,0.25,20260507
20.0,6.245087970505324,gemma-3-12b-it,proxy_anchor,0.25,20260507
1.0,12.65835659384695,gemma-3-12b-it,proxy_anchor,0.25,20260508
2.0,11.83339278650401,gemma-3-12b-it,proxy_anchor,0.25,20260508
3.0,11.547460427535757,gemma-3-12b-it,proxy_anchor,0.25,20260508
4.0,11.790598517983753,gemma-3-12b-it,proxy_anchor,0.25,20260508
5.0,11.130200617754515,gemma-3-12b-it,proxy_anchor,0.25,20260508
6.0,10.809134752055146,gemma-3-12b-it,proxy_anchor,0.25,20260508
7.0,10.433701287139534,gemma-3-12b-it,proxy_anchor,0.25,20260508
8.0,9.572147515863302,gemma-3-12b-it,proxy_anchor,0.25,20260508
9.0,11.47504444805186,gemma-3-12b-it,proxy_anchor,0.25,20260508
10.0,9.924699379857625,gemma-3-12b-it,proxy_anchor,0.25,20260508
11.0,8.331954552978074,gemma-3-12b-it,proxy_anchor,0.25,20260508
12.0,9.369857867580517,gemma-3-12b-it,proxy_anchor,0.25,20260508
13.0,8.003751308418225,gemma-3-12b-it,proxy_anchor,0.25,20260508
14.0,7.629107590222104,gemma-3-12b-it,proxy_anchor,0.25,20260508
15.0,8.899050890731498,gemma-3-12b-it,proxy_anchor,0.25,20260508
16.0,7.747026155126261,gemma-3-12b-it,proxy_anchor,0.25,20260508
17.0,6.568703455949748,gemma-3-12b-it,proxy_anchor,0.25,20260508
18.0,5.341576079978224,gemma-3-12b-it,proxy_anchor,0.25,20260508
19.0,12.030531547668366,gemma-3-12b-it,proxy_anchor,0.25,20260508
20.0,8.326908381853835,gemma-3-12b-it,proxy_anchor,0.25,20260508
1.0,11.508170060355408,gemma-3-12b-it,proxy_anchor,0.1,20260506
2.0,10.877289256598589,gemma-3-12b-it,proxy_anchor,0.1,20260506
3.0,10.962209012876466,gemma-3-12b-it,proxy_anchor,0.1,20260506
4.0,10.314129002137376,gemma-3-12b-it,proxy_anchor,0.1,20260506
5.0,10.108053876826428,gemma-3-12b-it,proxy_anchor,0.1,20260506
6.0,9.574987924413985,gemma-3-12b-it,proxy_anchor,0.1,20260506
7.0,9.920203970536402,gemma-3-12b-it,proxy_anchor,0.1,20260506
8.0,9.880601910606378,gemma-3-12b-it,proxy_anchor,0.1,20260506
9.0,9.004994994841299,gemma-3-12b-it,proxy_anchor,0.1,20260506
10.0,8.81156693178492,gemma-3-12b-it,proxy_anchor,0.1,20260506
11.0,8.186657445266277,gemma-3-12b-it,proxy_anchor,0.1,20260506
12.0,9.87219663574898,gemma-3-12b-it,proxy_anchor,0.1,20260506
13.0,9.388875033361359,gemma-3-12b-it,proxy_anchor,0.1,20260506
14.0,8.381733889042586,gemma-3-12b-it,proxy_anchor,0.1,20260506
15.0,8.432846775478703,gemma-3-12b-it,proxy_anchor,0.1,20260506
16.0,7.443262470547778,gemma-3-12b-it,proxy_anchor,0.1,20260506
17.0,6.891432340689242,gemma-3-12b-it,proxy_anchor,0.1,20260506
18.0,6.309110017379899,gemma-3-12b-it,proxy_anchor,0.1,20260506
19.0,8.014259233594107,gemma-3-12b-it,proxy_anchor,0.1,20260506
20.0,7.516759413750181,gemma-3-12b-it,proxy_anchor,0.1,20260506
1.0,12.25273434237081,gemma-3-12b-it,proxy_anchor,0.1,20260507
2.0,11.108098886805548,gemma-3-12b-it,proxy_anchor,0.1,20260507
3.0,10.623405813275523,gemma-3-12b-it,proxy_anchor,0.1,20260507
4.0,10.242788467088893,gemma-3-12b-it,proxy_anchor,0.1,20260507
5.0,10.569813227951942,gemma-3-12b-it,proxy_anchor,0.1,20260507
6.0,10.63516021262704,gemma-3-12b-it,proxy_anchor,0.1,20260507
7.0,10.717380943616673,gemma-3-12b-it,proxy_anchor,0.1,20260507
8.0,10.690790280380567,gemma-3-12b-it,proxy_anchor,0.1,20260507
9.0,10.27885602080938,gemma-3-12b-it,proxy_anchor,0.1,20260507
1.0,11.487625418833465,gemma-3-12b-it,proxy_anchor,0.1,20260508
2.0,10.715159056581276,gemma-3-12b-it,proxy_anchor,0.1,20260508
3.0,11.389316157339676,gemma-3-12b-it,proxy_anchor,0.1,20260508
4.0,10.372604672600398,gemma-3-12b-it,proxy_anchor,0.1,20260508
5.0,10.514623900083242,gemma-3-12b-it,proxy_anchor,0.1,20260508
6.0,9.591669757376128,gemma-3-12b-it,proxy_anchor,0.1,20260508
7.0,9.593451849395546,gemma-3-12b-it,proxy_anchor,0.1,20260508
8.0,9.784387960391681,gemma-3-12b-it,proxy_anchor,0.1,20260508
9.0,8.590354417527667,gemma-3-12b-it,proxy_anchor,0.1,20260508
10.0,9.00449035821252,gemma-3-12b-it,proxy_anchor,0.1,20260508
11.0,8.02461779134164,gemma-3-12b-it,proxy_anchor,0.1,20260508
12.0,7.195145491859195,gemma-3-12b-it,proxy_anchor,0.1,20260508
13.0,9.314820987392368,gemma-3-12b-it,proxy_anchor,0.1,20260508
14.0,7.226903406562224,gemma-3-12b-it,proxy_anchor,0.1,20260508
15.0,5.7738464368732645,gemma-3-12b-it,proxy_anchor,0.1,20260508
16.0,7.629208241893832,gemma-3-12b-it,proxy_anchor,0.1,20260508
17.0,6.902061116745144,gemma-3-12b-it,proxy_anchor,0.1,20260508
18.0,4.362537996128968,gemma-3-12b-it,proxy_anchor,0.1,20260508
19.0,8.91922005630221,gemma-3-12b-it,proxy_anchor,0.1,20260508
20.0,8.065631714649758,gemma-3-12b-it,proxy_anchor,0.1,20260508
1.0,12.533689762995794,gemma-4-12b-it,proxy_anchor,1.0,20260506
2.0,11.840457065288836,gemma-4-12b-it,proxy_anchor,1.0,20260506
3.0,11.404885617386936,gemma-4-12b-it,proxy_anchor,1.0,20260506
4.0,11.591210048254517,gemma-4-12b-it,proxy_anchor,1.0,20260506
5.0,11.518022084315884,gemma-4-12b-it,proxy_anchor,1.0,20260506
6.0,10.912827870040434,gemma-4-12b-it,proxy_anchor,1.0,20260506
7.0,10.383657828621242,gemma-4-12b-it,proxy_anchor,1.0,20260506
8.0,11.976173326881435,gemma-4-12b-it,proxy_anchor,1.0,20260506
9.0,11.25453146803738,gemma-4-12b-it,proxy_anchor,1.0,20260506
10.0,10.604604446768361,gemma-4-12b-it,proxy_anchor,1.0,20260506
11.0,8.77502847626855,gemma-4-12b-it,proxy_anchor,1.0,20260506
12.0,10.554850277214943,gemma-4-12b-it,proxy_anchor,1.0,20260506
13.0,8.50507030997388,gemma-4-12b-it,proxy_anchor,1.0,20260506
14.0,6.799586213153342,gemma-4-12b-it,proxy_anchor,1.0,20260506
15.0,13.18318556718603,gemma-4-12b-it,proxy_anchor,1.0,20260506
16.0,10.23670633309661,gemma-4-12b-it,proxy_anchor,1.0,20260506
17.0,10.213318137101904,gemma-4-12b-it,proxy_anchor,1.0,20260506
18.0,8.710017021842624,gemma-4-12b-it,proxy_anchor,1.0,20260506
19.0,6.290230766666374,gemma-4-12b-it,proxy_anchor,1.0,20260506
20.0,11.333056433942406,gemma-4-12b-it,proxy_anchor,1.0,20260506
1.0,12.657342291356727,gemma-4-12b-it,proxy_anchor,1.0,20260507
2.0,11.992378333739214,gemma-4-12b-it,proxy_anchor,1.0,20260507
3.0,11.571550780076247,gemma-4-12b-it,proxy_anchor,1.0,20260507
4.0,11.199424202705307,gemma-4-12b-it,proxy_anchor,1.0,20260507
5.0,10.699684548776684,gemma-4-12b-it,proxy_anchor,1.0,20260507
6.0,10.547704230981527,gemma-4-12b-it,proxy_anchor,1.0,20260507
7.0,10.47878089062745,gemma-4-12b-it,proxy_anchor,1.0,20260507
8.0,9.891901810751312,gemma-4-12b-it,proxy_anchor,1.0,20260507
9.0,9.658115541336928,gemma-4-12b-it,proxy_anchor,1.0,20260507
10.0,10.820055603741801,gemma-4-12b-it,proxy_anchor,1.0,20260507
11.0,9.891410427029715,gemma-4-12b-it,proxy_anchor,1.0,20260507
12.0,8.623259464633904,gemma-4-12b-it,proxy_anchor,1.0,20260507
13.0,13.228563891126958,gemma-4-12b-it,proxy_anchor,1.0,20260507
14.0,11.1236981305789,gemma-4-12b-it,proxy_anchor,1.0,20260507
15.0,9.600443882128866,gemma-4-12b-it,proxy_anchor,1.0,20260507
16.0,7.724154512539356,gemma-4-12b-it,proxy_anchor,1.0,20260507
17.0,6.962766159657252,gemma-4-12b-it,proxy_anchor,1.0,20260507
18.0,6.018621199426045,gemma-4-12b-it,proxy_anchor,1.0,20260507
19.0,4.48861177374288,gemma-4-12b-it,proxy_anchor,1.0,20260507
20.0,12.040909183463922,gemma-4-12b-it,proxy_anchor,1.0,20260507
1.0,12.547971410336702,gemma-4-12b-it,proxy_anchor,1.0,20260508
2.0,11.773678565902454,gemma-4-12b-it,proxy_anchor,1.0,20260508
3.0,11.675481250852247,gemma-4-12b-it,proxy_anchor,1.0,20260508
4.0,11.631625387261943,gemma-4-12b-it,proxy_anchor,1.0,20260508
5.0,11.699560705076491,gemma-4-12b-it,proxy_anchor,1.0,20260508
6.0,11.49854298786176,gemma-4-12b-it,proxy_anchor,1.0,20260508
7.0,10.8036745269163,gemma-4-12b-it,proxy_anchor,1.0,20260508
8.0,10.537341674115746,gemma-4-12b-it,proxy_anchor,1.0,20260508
9.0,10.037032118449641,gemma-4-12b-it,proxy_anchor,1.0,20260508
10.0,9.037791810306818,gemma-4-12b-it,proxy_anchor,1.0,20260508
11.0,9.199391326776714,gemma-4-12b-it,proxy_anchor,1.0,20260508
12.0,8.187218508513077,gemma-4-12b-it,proxy_anchor,1.0,20260508
13.0,7.99199713863258,gemma-4-12b-it,proxy_anchor,1.0,20260508
14.0,12.013163944231627,gemma-4-12b-it,proxy_anchor,1.0,20260508
15.0,10.390887805849413,gemma-4-12b-it,proxy_anchor,1.0,20260508
16.0,9.563100758683323,gemma-4-12b-it,proxy_anchor,1.0,20260508
17.0,7.0273365888308525,gemma-4-12b-it,proxy_anchor,1.0,20260508
18.0,5.7364398835096075,gemma-4-12b-it,proxy_anchor,1.0,20260508
19.0,4.231961963806663,gemma-4-12b-it,proxy_anchor,1.0,20260508
20.0,7.897314246123451,gemma-4-12b-it,proxy_anchor,1.0,20260508
1.0,12.79223954056952,gemma-4-12b-it,proxy_anchor,0.5,20260506
2.0,11.485178205272167,gemma-4-12b-it,proxy_anchor,0.5,20260506
3.0,11.33543709244899,gemma-4-12b-it,proxy_anchor,0.5,20260506
4.0,11.131272913718078,gemma-4-12b-it,proxy_anchor,0.5,20260506
5.0,10.684372595631649,gemma-4-12b-it,proxy_anchor,0.5,20260506
6.0,10.960459082411946,gemma-4-12b-it,proxy_anchor,0.5,20260506
7.0,10.5383630105174,gemma-4-12b-it,proxy_anchor,0.5,20260506
8.0,9.95354093612248,gemma-4-12b-it,proxy_anchor,0.5,20260506
9.0,10.999112384556273,gemma-4-12b-it,proxy_anchor,0.5,20260506
10.0,10.58799180797502,gemma-4-12b-it,proxy_anchor,0.5,20260506
11.0,9.183388941508841,gemma-4-12b-it,proxy_anchor,0.5,20260506
12.0,10.218871919104503,gemma-4-12b-it,proxy_anchor,0.5,20260506
13.0,9.154189247791633,gemma-4-12b-it,proxy_anchor,0.5,20260506
14.0,9.5650833999087,gemma-4-12b-it,proxy_anchor,0.5,20260506
15.0,9.119257509748705,gemma-4-12b-it,proxy_anchor,0.5,20260506
16.0,8.413974304792443,gemma-4-12b-it,proxy_anchor,0.5,20260506
17.0,8.476160036864677,gemma-4-12b-it,proxy_anchor,0.5,20260506
18.0,9.118034047480771,gemma-4-12b-it,proxy_anchor,0.5,20260506
19.0,7.541726608224782,gemma-4-12b-it,proxy_anchor,0.5,20260506
20.0,7.009278143637078,gemma-4-12b-it,proxy_anchor,0.5,20260506
1.0,12.913553584822937,gemma-4-12b-it,proxy_anchor,0.5,20260507
2.0,11.590297196989853,gemma-4-12b-it,proxy_anchor,0.5,20260507
3.0,10.042197086909399,gemma-4-12b-it,proxy_anchor,0.5,20260507
