model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,budget_status,budget_skip_reason,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260507,32,evaluated,,passed,,0.2090165617950249,0.13083116219388044,0.2996670149667564,0.9120505627786248,0.8873175756885384,0.9332786866585482,0.2154272219975816,0.07547169811320754,0.3528685996298581,1674,1621,53,1653,3833,138,138,3971,138,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260507,,evaluated,,passed,,0.20203146763980137,0.1236305969101804,0.29568024133349174,0.8430505278595789,0.7644456316391913,0.9037944407755334,0.20840410220699152,0.09433962264150944,0.9759407772979642,1674,1621,53,1653,3833,138,138,3971,138,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,1.0,20260507,,evaluated,,passed,,0.6610872110104014,0.5921311375124555,0.7261257484084893,0.6724674107523216,0.6210499153282752,0.7228718517742344,0.6425750747194523,0.0,0.9173553719008265,436,242,194,326,3833,138,138,3971,138,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260507,32,evaluated,,passed,,0.6876671254588645,0.6170670601033583,0.7628307148786445,0.7553676407940699,0.7139506894129716,0.8020230753286162,0.6915540050475317,0.0979381443298969,0.8388429752066116,436,242,194,326,3833,138,138,3971,138,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260507,,evaluated,,passed,,0.6293135622637099,0.559002553858496,0.7023939301491112,0.6393243588651273,0.5847827846729098,0.6925862275505827,0.633225613255073,0.0979381443298969,0.9586776859504132,436,242,194,326,3833,138,138,3971,138,7,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,1.0,20260508,,evaluated,,passed,,0.4424437868520838,0.3089628263790733,0.5779406101553193,0.8663899442443381,0.8089114868184178,0.9195297545685874,0.39292043646859837,0.3269230769230769,0.5689544579858884,1611,1559,52,1545,3833,138,138,3971,138,29,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260508,32,evaluated,,passed,,0.4483041453183607,0.318052256249567,0.5882441764094017,0.9645606157793458,0.9503920711118344,0.9769665287008841,0.4665573601043469,0.28846153846153844,0.1603592046183451,1611,1559,52,1545,3833,138,138,3971,138,29,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,1.0,20260508,,evaluated,,passed,,0.4553479751818045,0.32611718195925493,0.5992404263377104,0.969359056594464,0.9572570387312909,0.9785776925331645,0.4735930813814831,0.28846153846153844,0.10262989095574086,1611,1559,52,1545,3833,138,138,3971,138,29,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,1.0,20260508,,evaluated,,passed,,0.18847253114968246,0.10827904668587193,0.2723474712414446,0.7553455239602853,0.6755523863180389,0.819513102155823,0.13882275405790356,0.0,0.878470080197409,1674,1621,53,1653,3833,138,138,3971,138,126,0
llava-onevision-qwen2-7b-ov-hf,llava-onevision-qwen2-7b-ov-hf,pope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260508,32,evaluated,,passed,,0.18738872276357627,0.12071768834756942,0.2702259191693771,0.9093850755997346,0.8882062956142146,0.9290502748905545,0.19461712049055474,0.09433962264150944,0.24799506477483035,1674,1621,53,1653,3833,138,138,3971,138,126,0
