model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,budget_status,budget_skip_reason,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
qwen3-vl-8b,qwen3-vl-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260508,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (16),skipped,ratio 0.1 would leave fewer than 20 hard negatives (16),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3812,168,0,3812,0,0,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260506,32,evaluated,,passed,,0.6100198879313758,0.5191844513828994,0.686391241767249,0.9356827435912141,0.9182982687088269,0.9499885165831531,0.6136404399203408,0.3120567375886525,0.21226415094339623,1625,1484,141,1496,3689,352,352,4041,352,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260507,32,evaluated,,passed,,0.3796790565517675,0.29994285031882395,0.4655392426700355,0.8360574257804285,0.8075508401264129,0.8636247619621759,0.3845400860668825,0.24113475177304963,0.43733153638814015,1625,1484,141,1496,3689,352,352,4041,352,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260508,32,evaluated,,passed,,0.4594314818810952,0.37698098910487826,0.5370175130123339,0.8915046548527078,0.8708247864628695,0.9089694664175613,0.4633254965119334,0.23404255319148937,0.29851752021563344,1625,1484,141,1496,3689,352,352,4041,352,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260506,32,evaluated,,passed,,0.6142106461317749,0.5259828560482966,0.7003322566983781,0.9395777178796048,0.9245219321395756,0.9537964648469649,0.6186174221806212,0.3120567375886525,0.2580862533692722,1625,1484,141,1496,3689,352,176,3865,176,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260507,16,evaluated,,passed,,0.5933079426010972,0.5055658353586592,0.6789215843069006,0.9422826938884746,0.9248913387768929,0.9583512796954904,0.5968946635862722,0.14184397163120568,0.19878706199460916,1625,1484,141,1496,3689,352,176,3865,176,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260508,32,evaluated,,passed,,0.5449675267974855,0.4605215398823773,0.6244288313541655,0.9399170346581025,0.9248020108427567,0.9524828228922405,0.5494235486434293,0.1773049645390071,0.1637466307277628,1625,1484,141,1496,3689,352,176,3865,176,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260506,32,evaluated,,passed,,0.5695013560152353,0.4859552777248114,0.6583140509647012,0.9513104318403396,0.9402467581135024,0.9621875743145056,0.5782665447255634,0.24822695035460993,0.158355795148248,1625,1484,141,1496,3689,352,88,3777,88,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260507,32,evaluated,,passed,,0.6236925642491759,0.5443605570687817,0.7008665677181336,0.9525960123109862,0.9400241689649448,0.9647677146573665,0.6269555639082491,0.19858156028368795,0.18126684636118598,1625,1484,141,1496,3689,352,88,3777,88,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260508,32,evaluated,,passed,,0.44009900471082597,0.3605381396465325,0.5202292925240721,0.8897411634264305,0.8652881642056527,0.9128464950981633,0.4461253717345915,0.1347517730496454,0.4481132075471698,1625,1484,141,1496,3689,352,88,3777,88,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260506,32,evaluated,,passed,,0.4879821920827512,0.4025270057739686,0.5701253450172564,0.9145160673663283,0.8965680392112058,0.932926726629246,0.49224531803513116,0.19148936170212766,0.3605121293800539,1625,1484,141,1496,3689,352,35,3724,35,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260507,16,evaluated,,passed,,0.4477666900444442,0.37159135329524473,0.5364860207560619,0.9342203360669841,0.9206931506384538,0.9469472183480939,0.4557119630492264,0.06382978723404255,0.15633423180592992,1625,1484,141,1496,3689,352,35,3724,35,15,0
internvl3.5-8b,internvl3.5-8b,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260508,32,evaluated,,passed,,0.652954134638071,0.5689436345327479,0.7285089895810214,0.9577622297413545,0.9464237963774758,0.9675414189627208,0.6567996583990942,0.3120567375886525,0.11455525606469003,1625,1484,141,1496,3689,352,35,3724,35,15,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260506,32,evaluated,,passed,,0.18393507702857592,0.034581581657014075,0.35764956860717706,0.8284678042689815,0.7749892399776253,0.8827576312279829,0.18903443787221774,0.13636363636363635,0.3054283845650752,1551,1529,22,1529,3776,80,80,3856,80,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260507,32,evaluated,,passed,,0.1645523084770924,0.07281295932340262,0.330099605276476,0.9033533503775492,0.8480514442121093,0.9504881029174858,0.2105224505174546,0.3181818181818182,0.3368214519293656,1551,1529,22,1529,3776,80,80,3856,80,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,1.0,20260508,32,evaluated,,passed,,0.3563983903104421,0.16161482047347242,0.5851371900812606,0.9565669778227005,0.9312183825084629,0.9762303538835282,0.3939102464766802,0.5,0.12818835840418574,1551,1529,22,1529,3776,80,80,3856,80,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260506,32,evaluated,,passed,,0.01441374063537618,0.007775646037883763,0.025075459046804582,0.4974136393364647,0.3675361511468221,0.6261124669085617,0.01740339944814516,0.0,0.9332897318508829,1551,1529,22,1529,3776,80,40,3816,40,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260507,32,evaluated,,passed,,0.0589562538098508,0.027636859011435443,0.10771329527968945,0.8201141566085974,0.7428078216621231,0.8925537547564519,0.07056881533368704,0.045454545454545456,0.40941792020928713,1551,1529,22,1529,3776,80,40,3816,40,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260508,8,evaluated,,passed,,0.21459744271916456,0.06898273142508451,0.3935075548836629,0.8982103573339675,0.842311657712864,0.9472781228977323,0.24946164254084408,0.3181818181818182,0.30608240680183124,1551,1529,22,1529,3776,80,40,3816,40,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260506,1,evaluated,,passed,,0.02518666485353864,0.012939257018873156,0.041738176592040745,0.654914085260717,0.523407032006841,0.7741139485502366,0.029186486900630075,0.0,0.9542184434270765,1551,1529,22,1529,3776,80,20,3796,20,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260507,32,evaluated,,passed,,0.09678516138560371,0.022600139343684395,0.23860517485353594,0.8046851774778524,0.736602690250397,0.8747251151669688,0.10701339455421327,0.09090909090909091,0.4676258992805755,1551,1529,22,1529,3776,80,20,3796,20,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260508,32,evaluated,,passed,,0.2783112470224808,0.09749109422953103,0.46243203478741596,0.9474106665081158,0.9191599576187818,0.9686333818546884,0.29146349612785366,0.2727272727272727,0.17266187050359713,1551,1529,22,1529,3776,80,20,3796,20,89,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260506,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3776,80,0,3776,0,0,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260507,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3776,80,0,3776,0,0,0
minicpm-v-2_6,minicpm-v-2_6,repope,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.1,20260508,,skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),skipped,ratio 0.1 would leave fewer than 20 hard negatives (8),nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,3776,80,0,3776,0,0,0
